id,decision,reason_category,confidence,notes
paper-3565,excluded,civil_geotechnical_infrastructure,high,railway track buckling
paper-3570,excluded,civil_geotechnical_infrastructure,high,rail surface damage
paper-3574,excluded,civil_geotechnical_infrastructure,high,civil structural health monitoring
paper-3579,included,physical_asset_maintenance,high,hydro turbine runner blade
paper-3583,excluded,civil_geotechnical_infrastructure,medium,railway infrastructure RCM data
paper-3587,included,physical_asset_maintenance,high,train propulsion axle faults
paper-3601,excluded,civil_geotechnical_infrastructure,high,rail surface roughness
paper-3619,included,physical_asset_maintenance,medium,energy grid asset monitoring
paper-3620,excluded,other_nonmaintenance,medium,generic rule mining review
paper-3625,excluded,civil_geotechnical_infrastructure,high,construction failure SHM
paper-3631,included,physical_asset_maintenance,high,solar PV fault diagnosis
paper-3637,included,physical_asset_maintenance,high,industrial suction fan faults
paper-3640,excluded,civil_geotechnical_infrastructure,high,railway track anomalies
paper-3656,excluded,civil_geotechnical_infrastructure,high,pavement distress analysis
paper-3660,excluded,civil_geotechnical_infrastructure,high,steel bridge cracks
paper-3665,excluded,civil_geotechnical_infrastructure,high,asphalt pavement monitoring
paper-3678,excluded,civil_geotechnical_infrastructure,high,heritage building conservation
paper-3679,included,physical_asset_maintenance,high,inverter component degradation
paper-3692,excluded,civil_geotechnical_infrastructure,high,pavement patch detection
paper-3699,included,physical_asset_maintenance,high,drainage pump inlet blockage
paper-3704,excluded,civil_geotechnical_infrastructure,high,road condition assessment
paper-3716,included,physical_asset_maintenance,high,grid insulator detection
paper-3719,included,physical_asset_maintenance,high,microgrid maintenance management
paper-3728,included,physical_asset_maintenance,high,solar plant fault and fire hazards
paper-3730,excluded,civil_geotechnical_infrastructure,high,historic bridge corrosion
paper-3732,excluded,civil_geotechnical_infrastructure,high,urban rail infrastructure inspection
paper-3751,excluded,civil_geotechnical_infrastructure,high,heritage steel bridge rehab
paper-3753,excluded,civil_geotechnical_infrastructure,high,railway track quality index
paper-3768,excluded,civil_geotechnical_infrastructure,high,road pavement vibration monitoring
paper-3777,excluded,civil_geotechnical_infrastructure,high,road crack detection
paper-3784,included,physical_asset_maintenance,medium,bolted joint loosening monitoring
paper-3798,excluded,civil_geotechnical_infrastructure,high,surface mine slope failure
paper-3800,excluded,civil_geotechnical_infrastructure,high,road pothole detection
paper-3803,included,physical_asset_maintenance,high,power system asset management
paper-3804,excluded,civil_geotechnical_infrastructure,high,highway tunnel rock deformation
paper-3811,included,physical_asset_maintenance,high,bearing fault diagnosis
paper-3817,excluded,civil_geotechnical_infrastructure,medium,railway system environmental risk
paper-3818,excluded,civil_geotechnical_infrastructure,high,rail track degradation
paper-3819,included,physical_asset_maintenance,high,offshore wind turbine O&M
paper-3824,excluded,civil_geotechnical_infrastructure,high,building moisture damage
paper-3833,included,physical_asset_maintenance,high,transformer arcing fault
paper-3834,included,physical_asset_maintenance,medium,building electrical system faults
paper-3842,excluded,civil_geotechnical_infrastructure,high,cable stayed bridge cables
paper-3843,included,physical_asset_maintenance,high,hard disk drive failure prediction
paper-3853,excluded,civil_geotechnical_infrastructure,high,urban drainage infrastructure
paper-3858,excluded,civil_geotechnical_infrastructure,high,pavement maintenance strategy
paper-3870,included,physical_asset_maintenance,high,smart grid insulator faults
paper-3872,excluded,civil_geotechnical_infrastructure,high,urban pipe gallery infrastructure
paper-3876,included,physical_asset_maintenance,high,wind turbine blade monitoring
paper-3885,excluded,civil_geotechnical_infrastructure,high,rail surface defects
paper-3890,excluded,civil_geotechnical_infrastructure,high,rail corrugation detection
paper-3899,excluded,civil_geotechnical_infrastructure,high,bridge girder displacement
paper-3909,excluded,civil_geotechnical_infrastructure,high,railway track diagnostics
paper-3916,included,physical_asset_maintenance,high,mining shovel transmissions
paper-3920,included,physical_asset_maintenance,high,drill bit damage
paper-3924,excluded,civil_geotechnical_infrastructure,high,road cracks and potholes
paper-3926,included,physical_asset_maintenance,high,tram drivetrain components
paper-3929,excluded,civil_geotechnical_infrastructure,high,water pipe integrity
paper-3942,included,physical_asset_maintenance,high,bearing fault diagnosis
paper-3945,included,physical_asset_maintenance,high,pumping unit RUL
paper-3953,included,physical_asset_maintenance,high,communication equipment faults
paper-3954,excluded,civil_geotechnical_infrastructure,high,railway infrastructure UAV inspection
paper-3957,included,physical_asset_maintenance,high,aircraft propulsion prognostics
paper-3962,included,physical_asset_maintenance,medium,renewable energy equipment monitoring
paper-3966,included,physical_asset_maintenance,high,IGBT switch fault prediction
paper-3970,excluded,civil_geotechnical_infrastructure,medium,district heating network infrastructure
paper-3976,excluded,other_nonmaintenance,medium,sensor material study not asset maintenance
paper-3982,included,physical_asset_maintenance,high,reciprocating compressor monitoring
