id,decision,reason_category,confidence,notes
paper-0721,included,physical_asset_maintenance,high,battery storage failure prognostics
paper-0730,included,physical_asset_maintenance,high,Li-ion cell condition monitoring
paper-0737,included,physical_asset_maintenance,medium,crack sensors for components
paper-0738,included,physical_asset_maintenance,medium,power sector asset inspection
paper-0740,included,physical_asset_maintenance,high,industrial engine fault diagnosis
paper-0741,included,physical_asset_maintenance,high,rotary machine fault detection
paper-0753,included,physical_asset_maintenance,high,gas turbine vibration prediction
paper-0757,included,physical_asset_maintenance,high,turnout switch machine degradation
paper-0759,included,physical_asset_maintenance,high,industrial equipment PdM optimization
paper-0768,excluded,civil_geotechnical_infrastructure,high,municipal road condition assessment
paper-0786,included,physical_asset_maintenance,high,wind tunnel refrigeration system
paper-0799,included,physical_asset_maintenance,high,manufacturing equipment maintenance text
paper-0800,included,physical_asset_maintenance,high,air handling unit PdM
paper-0806,excluded,civil_geotechnical_infrastructure,high,tunnel surface crack detection
paper-0816,excluded,civil_geotechnical_infrastructure,high,high-speed slab track debonding
paper-0825,included,physical_asset_maintenance,high,EV charging fault prediction
paper-0845,excluded,civil_geotechnical_infrastructure,high,rail surface wear fatigue
paper-0847,excluded,civil_geotechnical_infrastructure,medium,manufacturing facility structural SHM
paper-0850,excluded,civil_geotechnical_infrastructure,medium,urban sewer network risk
paper-0872,excluded,civil_geotechnical_infrastructure,high,railway ballast deterioration
paper-0879,excluded,civil_geotechnical_infrastructure,high,asphalt pavement maintenance
paper-0890,excluded,civil_geotechnical_infrastructure,high,pavement health monitoring
paper-0896,excluded,civil_geotechnical_infrastructure,medium,metallic infrastructure corrosion
paper-0904,excluded,civil_geotechnical_infrastructure,high,runway pavement inspection
paper-0905,excluded,civil_geotechnical_infrastructure,high,pedestrian bridge monitoring
paper-0911,included,physical_asset_maintenance,high,compressor PHM
paper-0917,included,physical_asset_maintenance,high,gas pipeline robotic inspection
paper-0924,included,physical_asset_maintenance,high,gas pipeline fault detection
paper-0926,excluded,civil_geotechnical_infrastructure,high,CRTSIII slab track SHM
paper-0934,included,physical_asset_maintenance,high,heavy-industry gearbox diagnostics
paper-0947,excluded,civil_geotechnical_infrastructure,high,concrete pavement punchout prediction
