id,decision,reason_category,confidence,notes
paper-3863,excluded,software_it_cyber,high,Optical network control not maintenance
paper-3864,included,physical_asset_maintenance,high,Bearing fault detection in manufacturing
paper-3865,included,physical_asset_maintenance,medium,PMSM parameter estimation for monitoring
paper-3866,excluded,generic_nonmaintenance_ai_control,high,Aircraft noise model calibration only
paper-3867,excluded,clinical_human_outcome,high,Kidney graft failure prediction
paper-3868,included,physical_asset_maintenance,high,Hydroelectric equipment health prediction
paper-3869,included,physical_asset_maintenance,high,Gear crack fault diagnosis simulation
paper-3870,included,physical_asset_maintenance,high,Smart grid insulator defect diagnosis
paper-3871,excluded,generic_nonmaintenance_ai_control,medium,Production optimization lacks condition maintenance
paper-3872,included,physical_asset_maintenance,high,Pipe gallery predictive maintenance
paper-3873,included,physical_asset_maintenance,high,Machine degradation state prediction
paper-3874,excluded,generic_nonmaintenance_ai_control,medium,Welding quality diagnosis not maintenance
paper-3875,included,physical_asset_maintenance,medium,EV battery monitoring supports health management
paper-3876,included,physical_asset_maintenance,high,Wind blade structural health monitoring
paper-3877,included,physical_asset_maintenance,high,Bearing vibration condition monitoring
paper-3878,included,physical_asset_maintenance,high,Rotating machine multi component fault diagnosis
paper-3879,included,physical_asset_maintenance,high,Wind turbine pitch system diagnostics
paper-3880,excluded,clinical_human_outcome,high,Clinical CT contrast timing study
paper-3881,included,physical_asset_maintenance,high,Induction motor rotor fault detection
paper-3882,included,physical_asset_maintenance,high,Converter capacitor fault detection
paper-3883,included,physical_asset_maintenance,high,Relay degradation prediction
paper-3884,excluded,generic_nonmaintenance_ai_control,high,Ventilation predictive control not maintenance
paper-3885,included,physical_asset_maintenance,high,Rail surface defect inspection
paper-3886,included,physical_asset_maintenance,high,Induction motor fault detection
paper-3887,included,physical_asset_maintenance,high,GIS busbar temperature early warning
paper-3888,included,physical_asset_maintenance,high,Induction motor rotor bar fault diagnosis
paper-3889,excluded,software_it_cyber,high,LLM inference scheduling not maintenance
paper-3890,included,physical_asset_maintenance,high,Rail corrugation detection for maintenance
paper-3891,included,physical_asset_maintenance,high,Induction machine condition monitoring
paper-3892,excluded,acronym_collision,high,PDM means pulse density modulation
paper-3893,included,physical_asset_maintenance,high,Bearing fault diagnosis in noise
paper-3894,excluded,generic_nonmaintenance_ai_control,medium,Generic anomaly detection no asset target
paper-3895,included,physical_asset_maintenance,medium,Machine failure prediction dataset
paper-3896,included,physical_asset_maintenance,high,Rotating machinery fault diagnosis
paper-3897,included,physical_asset_maintenance,high,DC link capacitor condition monitoring
paper-3898,included,physical_asset_maintenance,high,High voltage insulation condition monitoring
paper-3899,included,physical_asset_maintenance,high,Bridge anomaly warning for maintenance
paper-3900,excluded,other_nonmaintenance,high,Energy harvester design no maintenance
paper-3901,included,physical_asset_maintenance,high,Motor bearing predictive fault diagnosis
paper-3902,included,physical_asset_maintenance,high,Transformer oil temperature health forecasting
paper-3903,included,physical_asset_maintenance,medium,Fuel cell degradation aware management
paper-3904,included,physical_asset_maintenance,high,Wind turbine power curve monitoring
paper-3905,excluded,clinical_human_outcome,high,Glaucoma surgical outcome prediction
paper-3906,included,physical_asset_maintenance,high,High voltage insulation discharge classification
paper-3907,included,physical_asset_maintenance,high,Cutting tool wear and RUL indicator
paper-3908,excluded,software_it_cyber,high,Edge data trading not maintenance
paper-3909,included,physical_asset_maintenance,high,Railway track condition monitoring
paper-3910,included,physical_asset_maintenance,high,PMSM bearing fault severity classification
paper-3911,included,physical_asset_maintenance,high,XLPE cable fault detection
paper-3912,included,physical_asset_maintenance,high,Power system anomaly early warning
paper-3913,excluded,clinical_human_outcome,high,Lung monitoring not equipment maintenance
paper-3914,included,physical_asset_maintenance,high,Transformer fault prediction using DGA
paper-3915,included,physical_asset_maintenance,high,Transformer condition prediction for maintenance
paper-3916,included,physical_asset_maintenance,high,Mining shovel transmission diagnostics
paper-3917,included,physical_asset_maintenance,high,Industrial motor insulation diagnostics
paper-3918,excluded,generic_nonmaintenance_ai_control,medium,Heat pump efficiency monitoring only
paper-3919,included,physical_asset_maintenance,high,Microfluidic device lifetime prediction
paper-3920,included,physical_asset_maintenance,high,Drill bit damage assessment
paper-3921,included,physical_asset_maintenance,high,Hydropower generator predictive maintenance
paper-3922,included,physical_asset_maintenance,high,Smart bearing health monitoring
paper-3923,excluded,generic_nonmaintenance_ai_control,high,Traffic management not asset maintenance
paper-3924,included,physical_asset_maintenance,high,Road defect detection for maintenance
paper-3925,excluded,environment_natural_system,high,Watershed soil quality assessment
paper-3926,included,physical_asset_maintenance,high,Tram digital twin predictive maintenance
paper-3927,included,physical_asset_maintenance,high,Cable durability condition assessment
paper-3928,included,physical_asset_maintenance,high,EV battery early fault maintenance
paper-3929,included,physical_asset_maintenance,high,Water pipe integrity monitoring
paper-3930,included,physical_asset_maintenance,high,PV module remaining life maintenance
paper-3931,included,physical_asset_maintenance,high,Containership hull digital twin maintenance
paper-3932,excluded,software_it_cyber,high,Software fault prediction only
paper-3933,included,physical_asset_maintenance,high,Banbury mixer predictive maintenance
paper-3934,excluded,other_nonmaintenance,medium,Fire suppression comparison not maintenance
paper-3935,included,physical_asset_maintenance,high,Bearing fault classification for deployment
paper-3936,excluded,environment_natural_system,high,Crop adaptation not equipment maintenance
paper-3937,included,physical_asset_maintenance,medium,Bearing defect vibration modeling
paper-3938,excluded,clinical_human_outcome,high,Heart failure prediction
paper-3939,included,physical_asset_maintenance,medium,Wind tower structural monitoring
paper-3940,included,physical_asset_maintenance,high,MOSFET degradation condition monitoring
paper-3941,excluded,software_it_cyber,high,5G network optimization not maintenance
paper-3942,included,physical_asset_maintenance,high,Bearing diagnosis transfer learning
paper-3943,included,physical_asset_maintenance,high,Pharmaceutical compressor fault prediction
paper-3944,included,physical_asset_maintenance,high,Electric motor loose foundation fault detection
paper-3945,included,physical_asset_maintenance,high,Pumping unit remaining service life
paper-3946,included,physical_asset_maintenance,high,Degradation reliability for monitored systems
paper-3947,included,physical_asset_maintenance,high,Electromechanical equipment condition monitoring
paper-3948,excluded,generic_nonmaintenance_ai_control,medium,Traction inverter thermal control only
paper-3949,excluded,software_it_cyber,medium,Communication architecture lacks maintenance focus
paper-3950,included,physical_asset_maintenance,high,Bearing degradation stage prediction
paper-3951,included,physical_asset_maintenance,high,Tool wear prediction from sound
paper-3952,included,physical_asset_maintenance,medium,Solar system predictive maintenance framework
paper-3953,included,physical_asset_maintenance,high,Communication equipment fault prediction
paper-3954,included,physical_asset_maintenance,medium,Railway inspection path planning
paper-3955,included,physical_asset_maintenance,high,Belt conveyor idler predictive maintenance
paper-3956,excluded,business_social_finance,medium,Warranty analytics not maintenance decision
paper-3957,included,physical_asset_maintenance,high,Aircraft propulsion health prognostics
paper-3958,included,physical_asset_maintenance,high,Aircraft turbine blade fault detection
paper-3959,included,physical_asset_maintenance,high,Distribution network maintenance framework
paper-3960,included,physical_asset_maintenance,high,Micro milling tool wear monitoring
paper-3961,included,physical_asset_maintenance,high,Injection machine servo failure prediction
paper-3962,included,physical_asset_maintenance,high,Renewable energy inspection and maintenance
paper-3963,included,physical_asset_maintenance,high,Group maintenance for degrading plants
paper-3964,included,physical_asset_maintenance,medium,Machining quality can trigger tool replacement
paper-3965,included,physical_asset_maintenance,high,Centrifugal pump condition monitoring
paper-3966,included,physical_asset_maintenance,medium,IGBT switch fault prediction
paper-3967,excluded,other_nonmaintenance,medium,Water filtration model no maintenance
paper-3968,excluded,environment_natural_system,high,Greenhouse crop monitoring not maintenance
paper-3969,included,physical_asset_maintenance,medium,Bearing repair grinding effects
paper-3970,included,physical_asset_maintenance,medium,District heating asset management framework
paper-3971,included,physical_asset_maintenance,high,Centrifugal pump fault diagnosis
paper-3972,excluded,other_nonmaintenance,high,Product condition monitoring not maintenance
paper-3973,excluded,generic_nonmaintenance_ai_control,medium,Battery SOC estimation not maintenance
paper-3974,excluded,software_it_cyber,medium,Federated IoT framework lacks asset target
paper-3975,included,physical_asset_maintenance,high,Generator condition monitoring at overload
paper-3976,included,physical_asset_maintenance,medium,Sensor material for structural health monitoring
paper-3977,included,physical_asset_maintenance,high,Rotating machinery continuous monitoring
paper-3978,included,physical_asset_maintenance,high,Wind turbine gearbox vibration monitoring
paper-3979,included,physical_asset_maintenance,high,Wind turbine condition monitoring
paper-3980,included,physical_asset_maintenance,medium,Vehicle condition diagnostics for safety
paper-3981,excluded,business_social_finance,high,Circular remanufacturing cost model
paper-3982,included,physical_asset_maintenance,high,Reciprocating compressor fault monitoring
paper-3983,included,physical_asset_maintenance,medium,Marine seal behavior informs monitoring
paper-3984,included,physical_asset_maintenance,medium,WSN supports power equipment monitoring
paper-3985,included,physical_asset_maintenance,high,Civil structure robotic visual inspection
paper-3986,included,physical_asset_maintenance,high,Substation equipment state predictive maintenance
paper-3987,included,uncertain_but_included,medium,Condition monitoring architecture likely railway assets
paper-3988,included,physical_asset_maintenance,high,Rolling bearing vibration condition monitoring
paper-3989,included,physical_asset_maintenance,high,Li ion battery lifetime reliability prediction
paper-3990,included,physical_asset_maintenance,high,Industrial time series anomaly detection
