id,decision,reason_category,confidence,notes
paper-0116,included,physical_asset_maintenance,high,Cable deterioration diagnosis
paper-0117,included,physical_asset_maintenance,high,Industrial system RUL prognostics
paper-0118,included,physical_asset_maintenance,high,EV battery RUL forecasting
paper-0119,excluded,acronym_collision,high,CBM is carbohydrate binding module
paper-0120,included,physical_asset_maintenance,high,Aircraft engine PHM RUL
paper-0121,included,physical_asset_maintenance,high,DFIG fault diagnosis
paper-0122,included,physical_asset_maintenance,high,Rolling bearing RUL prediction
paper-0123,included,physical_asset_maintenance,high,Power cable health index
paper-0124,included,physical_asset_maintenance,high,Mechanical transmission RUL prediction
paper-0125,included,physical_asset_maintenance,medium,Aircraft condition monitoring parameters
paper-0126,included,physical_asset_maintenance,medium,Smart grid fault prediction
paper-0127,included,physical_asset_maintenance,high,Robotics fault diagnosis
paper-0128,included,physical_asset_maintenance,high,Aero engine RUL prediction
paper-0129,included,physical_asset_maintenance,high,Thermocouple RUL prediction
paper-0130,excluded,software_it_cyber,high,Cloud continuum monitoring
paper-0131,included,uncertain_but_included,medium,Generic RUL prognostics framework
paper-0132,included,physical_asset_maintenance,high,Wharf structural health monitoring
paper-0133,included,physical_asset_maintenance,high,Centrifugal pump degradation monitoring
paper-0134,included,physical_asset_maintenance,high,Vehicle lubricant degradation diagnostics
paper-0135,included,physical_asset_maintenance,high,Well casing remaining life
paper-0136,included,physical_asset_maintenance,high,Aircraft hydraulic pump degradation
paper-0137,included,physical_asset_maintenance,high,Industrial acoustic predictive maintenance
paper-0138,included,physical_asset_maintenance,high,Turbofan engine health prediction
paper-0139,included,physical_asset_maintenance,medium,Insulation material aging monitoring
paper-0140,included,physical_asset_maintenance,high,Electric train battery RUL
paper-0141,excluded,other_nonmaintenance,high,FRP fire response modeling
paper-0142,included,physical_asset_maintenance,high,Multiclass predictive maintenance failures
paper-0143,included,physical_asset_maintenance,high,Pipeline inspection robot navigation
paper-0144,included,physical_asset_maintenance,high,Condition based maintenance policy
paper-0145,included,physical_asset_maintenance,high,Wind turbine condition monitoring
paper-0146,included,physical_asset_maintenance,high,Lubricating oil condition diagnostics
paper-0147,included,physical_asset_maintenance,high,EV health predictive maintenance
paper-0148,included,physical_asset_maintenance,high,Motor fault diagnosis
paper-0149,included,physical_asset_maintenance,high,Electrical drive predictive maintenance
paper-0150,included,physical_asset_maintenance,high,Predictive maintenance scheduling framework
paper-0151,included,physical_asset_maintenance,high,Concrete structure maintenance decisions
paper-0152,included,physical_asset_maintenance,high,Reactor protection component RUL
paper-0153,included,physical_asset_maintenance,medium,Offshore wind fatigue assessment
paper-0154,included,physical_asset_maintenance,high,Circuit breaker condition monitoring
paper-0155,included,physical_asset_maintenance,high,Spacecraft electronics RUL prediction
paper-0156,included,physical_asset_maintenance,high,Bridge damage detection
paper-0157,included,physical_asset_maintenance,high,RUL prediction with privacy
paper-0158,excluded,business_social_finance,high,Sustainability fiscal policy classification
paper-0159,included,physical_asset_maintenance,high,Fuel cell health and RUL
paper-0160,included,physical_asset_maintenance,high,Fuel cell SOH RUL prognostics
paper-0161,included,physical_asset_maintenance,medium,CNC spindle error classification
paper-0162,included,uncertain_but_included,medium,Telescope motor monitoring forecast
paper-0163,included,physical_asset_maintenance,high,Lithium battery RUL prediction
paper-0164,included,physical_asset_maintenance,high,Drill bit condition monitoring
paper-0165,included,physical_asset_maintenance,high,Adaptive maintenance policy
paper-0166,included,physical_asset_maintenance,high,Desalination membrane RUL
paper-0167,included,physical_asset_maintenance,high,Lithium battery RUL model
paper-0168,included,physical_asset_maintenance,high,Battery SOH predictive maintenance
paper-0169,excluded,generic_nonmaintenance_ai_control,high,Edge AI benchmarking
paper-0170,excluded,software_it_cyber,high,Software fault prediction
paper-0171,included,physical_asset_maintenance,high,Aero engine PHM optimization
paper-0172,included,physical_asset_maintenance,high,Transformer insulation health signals
paper-0173,included,physical_asset_maintenance,high,Medical device battery RUL
paper-0174,included,physical_asset_maintenance,high,Bearing fault severity classification
paper-0175,included,physical_asset_maintenance,high,Industrial predictive maintenance scheduling
paper-0176,excluded,generic_nonmaintenance_ai_control,high,Generic mode discovery method
paper-0177,included,physical_asset_maintenance,medium,PV diagnostics and monitoring
paper-0178,included,physical_asset_maintenance,high,Induction motor fault diagnosis
paper-0179,included,physical_asset_maintenance,high,EV battery RUL prediction
paper-0180,excluded,generic_nonmaintenance_ai_control,high,GenAI power policy overview
paper-0181,included,physical_asset_maintenance,medium,Composite structure failure prediction
paper-0182,included,physical_asset_maintenance,high,Human in loop predictive maintenance
paper-0183,included,physical_asset_maintenance,high,Production equipment RUL prediction
paper-0184,included,physical_asset_maintenance,high,PV asset monitoring
paper-0185,included,physical_asset_maintenance,high,Condition monitoring sensor integration
paper-0186,included,physical_asset_maintenance,high,Bridge damage mapping inspection
paper-0187,included,physical_asset_maintenance,high,Energy storage battery condition monitoring
paper-0188,included,physical_asset_maintenance,medium,Corrosion model supports PdM
paper-0189,included,physical_asset_maintenance,high,Offshore wind predictive maintenance scheduling
paper-0190,included,physical_asset_maintenance,high,Bearing diagnosis feature extraction
paper-0191,included,physical_asset_maintenance,medium,Dental restoration crack detection
paper-0192,excluded,generic_nonmaintenance_ai_control,medium,Generic imputation for failure prediction
paper-0193,included,physical_asset_maintenance,high,Compressor predictive maintenance
paper-0194,included,uncertain_but_included,medium,Heritage structure risk monitoring
paper-0195,included,physical_asset_maintenance,high,EV battery SOH RUL prognostics
paper-0196,excluded,generic_nonmaintenance_ai_control,medium,Road temperature forecasting only
paper-0197,included,physical_asset_maintenance,high,Rolling bearing degradation assessment
paper-0198,included,physical_asset_maintenance,high,Industrial machinery vibration PdM
paper-0199,included,physical_asset_maintenance,high,Building maintenance life cycle costs
paper-0200,included,physical_asset_maintenance,high,High voltage insulator condition monitoring
