id,decision,reason_category,confidence,notes
paper-1844,included,physical_asset_maintenance,high,Cutting tool RUL prediction
paper-1845,included,physical_asset_maintenance,high,Battery RUL prediction
paper-1846,included,physical_asset_maintenance,medium,Train suspension condition monitoring
paper-1847,included,uncertain_but_included,medium,Equipment fault sensing application
paper-1848,included,physical_asset_maintenance,high,Battery SOH estimation
paper-1849,included,physical_asset_maintenance,medium,Vehicle failure prediction support
paper-1850,included,physical_asset_maintenance,medium,Insulation condition monitoring
paper-1851,included,physical_asset_maintenance,high,Power transformer health prediction
paper-1852,included,physical_asset_maintenance,high,Electrical equipment damage diagnosis
paper-1853,included,physical_asset_maintenance,high,Power plant equipment anomaly detection
paper-1854,included,physical_asset_maintenance,high,Cutting tool fault diagnosis
paper-1855,included,uncertain_but_included,low,Alloy fatigue life relevance
paper-1856,included,physical_asset_maintenance,high,Transformer PD defect classification
paper-1857,excluded,clinical_human_outcome,high,Osteoarthritis biomarker severity
paper-1858,included,physical_asset_maintenance,high,Wind turbine condition monitoring
paper-1859,excluded,generic_nonmaintenance_ai_control,medium,Machining energy optimization
paper-1860,excluded,generic_nonmaintenance_ai_control,high,Solar tracking energy control
paper-1861,included,physical_asset_maintenance,high,Wind turbine fault classification
paper-1862,included,physical_asset_maintenance,high,Gearbox anomaly detection
paper-1863,included,physical_asset_maintenance,high,Tool wear monitoring
paper-1864,included,physical_asset_maintenance,high,District heating fault prioritization
paper-1865,included,physical_asset_maintenance,high,Wind blade inspection
paper-1866,included,uncertain_but_included,medium,Materials degradation failure prediction
paper-1867,included,physical_asset_maintenance,high,Railway turnout state monitoring
paper-1868,included,physical_asset_maintenance,high,Shaft seal condition monitoring
paper-1869,included,physical_asset_maintenance,high,UAV motor RUL prediction
paper-1870,included,physical_asset_maintenance,high,Equipment maintenance strategy comparison
paper-1871,included,physical_asset_maintenance,high,Satellite solar array predictive maintenance
paper-1872,included,physical_asset_maintenance,high,Battery SOH RUL estimation
paper-1873,included,physical_asset_maintenance,high,Tractor engine oil maintenance
paper-1874,included,physical_asset_maintenance,high,Wind turbine fault detection
paper-1875,included,physical_asset_maintenance,medium,Wind generator fault identification
paper-1876,included,physical_asset_maintenance,high,Bearing fault diagnosis
paper-1877,excluded,generic_nonmaintenance_ai_control,medium,Manufacturing efficiency analysis
paper-1878,excluded,environment_natural_system,high,Rainwater quality project
paper-1879,excluded,generic_nonmaintenance_ai_control,high,Hospital energy management survey
paper-1880,included,physical_asset_maintenance,medium,Transformer insulation failure modeling
paper-1881,included,physical_asset_maintenance,high,Milling machine fault diagnosis
paper-1882,included,uncertain_but_included,medium,Power equipment insulation failure
paper-1883,included,physical_asset_maintenance,high,Railway track CBM alignment
paper-1884,included,physical_asset_maintenance,high,Rotating machinery diagnostics
paper-1885,included,physical_asset_maintenance,high,Battery life prediction
paper-1886,included,physical_asset_maintenance,high,Bridge girder failure prediction
paper-1887,included,physical_asset_maintenance,high,OCTG corrosion remaining life
paper-1888,excluded,generic_nonmaintenance_ai_control,high,Workpiece quality assessment
paper-1889,included,physical_asset_maintenance,medium,Structural stress monitoring
paper-1890,excluded,generic_nonmaintenance_ai_control,medium,Shipbuilding defect quality control
paper-1891,included,physical_asset_maintenance,high,Induction motor fault classification
paper-1892,included,physical_asset_maintenance,medium,IoT device failure prediction
paper-1893,included,physical_asset_maintenance,high,Smart infrastructure material monitoring
paper-1894,included,physical_asset_maintenance,high,Insulator pollution condition prediction
paper-1895,included,physical_asset_maintenance,high,HVAC component RUL maintenance
paper-1896,excluded,software_it_cyber,high,Image compression model failures
paper-1897,included,physical_asset_maintenance,medium,Battery pouch cell monitoring
paper-1898,included,physical_asset_maintenance,high,Power cable PD detection
paper-1899,included,physical_asset_maintenance,medium,Maintenance maturity assessment
paper-1900,included,physical_asset_maintenance,high,Sensor lifetime for rail monitoring
paper-1901,included,physical_asset_maintenance,high,Engine health prediction
paper-1902,included,physical_asset_maintenance,high,Generator fault diagnosis
paper-1903,included,physical_asset_maintenance,high,Transformer fault diagnosis
paper-1904,included,physical_asset_maintenance,high,Battery pack life prediction
paper-1905,excluded,software_it_cyber,high,Vector search algorithm
paper-1906,included,physical_asset_maintenance,medium,Wind gearbox load monitoring
paper-1907,included,physical_asset_maintenance,high,Pressure vessel SHM
paper-1908,included,physical_asset_maintenance,high,Cutting tool RUL prediction
paper-1909,included,physical_asset_maintenance,medium,BESS SOH improvement
paper-1910,included,physical_asset_maintenance,high,Engine liner degradation RUL
paper-1911,included,physical_asset_maintenance,high,CNC fault diagnosis monitoring
paper-1912,included,physical_asset_maintenance,high,Smart grid predictive maintenance
paper-1913,excluded,environment_natural_system,high,Natural landslide monitoring
paper-1914,included,physical_asset_maintenance,medium,Railway vehicle condition monitoring
paper-1915,included,physical_asset_maintenance,high,Electrical joint overheating prediction
paper-1916,excluded,software_it_cyber,high,LTE coverage classification
paper-1917,included,physical_asset_maintenance,high,Engine fault diagnosis
paper-1918,included,physical_asset_maintenance,medium,Vibration data for condition monitoring
paper-1919,included,physical_asset_maintenance,high,Tool replacement policy
paper-1920,included,physical_asset_maintenance,high,Avionics CBM fault prediction
paper-1921,included,physical_asset_maintenance,high,Deteriorating production maintenance policy
paper-1922,included,physical_asset_maintenance,high,Harmonic drive life testing
paper-1923,included,physical_asset_maintenance,high,Aircraft engine condition monitoring
paper-1924,included,uncertain_but_included,low,Creep failure prediction materials
paper-1925,included,physical_asset_maintenance,high,Milling machine predictive maintenance
paper-1926,included,physical_asset_maintenance,high,FOWT structural health monitoring
paper-1927,included,physical_asset_maintenance,high,Wind gearbox condition monitoring
paper-1928,included,physical_asset_maintenance,high,Machinery health monitoring
paper-1929,excluded,environment_natural_system,high,Slope soil water prediction
paper-1930,excluded,generic_nonmaintenance_ai_control,medium,Vehicle telemetry without maintenance
paper-1931,included,physical_asset_maintenance,high,EV bearing RUL prediction
paper-1932,included,uncertain_but_included,medium,Beam vibration monitoring method
paper-1933,included,physical_asset_maintenance,high,PV system FMEA maintenance
paper-1934,included,physical_asset_maintenance,high,Compressor surge anomaly diagnosis
paper-1935,included,physical_asset_maintenance,high,Solar plant condition monitoring
paper-1936,included,physical_asset_maintenance,high,PV module cleaning maintenance
paper-1937,included,physical_asset_maintenance,high,Aircraft predictive maintenance
paper-1938,included,physical_asset_maintenance,medium,Diesel engine oil degradation
paper-1939,included,physical_asset_maintenance,high,Bearing spall severity estimation
paper-1940,included,physical_asset_maintenance,high,Capacitor aging RUL prediction
paper-1941,included,physical_asset_maintenance,high,Cutting tool RUL prediction
paper-1942,included,physical_asset_maintenance,medium,Energy harvesting for monitoring
paper-1943,included,physical_asset_maintenance,high,Industrial machinery predictive maintenance
paper-1944,excluded,business_social_finance,high,Student dropout prediction
paper-1945,included,physical_asset_maintenance,medium,Turbine blade fatigue monitoring
paper-1946,included,physical_asset_maintenance,high,Industrial system RUL prediction
paper-1947,excluded,environment_natural_system,medium,Urban landscape sustainability
paper-1948,included,physical_asset_maintenance,high,Infrastructure crack detection
paper-1949,included,physical_asset_maintenance,high,Mining equipment predictive maintenance
paper-1950,included,physical_asset_maintenance,high,Generator fault dataset
paper-1951,included,physical_asset_maintenance,high,Spur gear maintenance optimization
paper-1952,included,physical_asset_maintenance,high,High voltage insulator contamination
paper-1953,included,physical_asset_maintenance,high,Rail defect condition monitoring
paper-1954,included,physical_asset_maintenance,high,Train wheel defect detection
paper-1955,included,physical_asset_maintenance,high,Gas turbine fault detection
paper-1956,included,physical_asset_maintenance,high,CBM policy deterioration
paper-1957,included,physical_asset_maintenance,medium,IoT battery SOC RUL
paper-1958,included,uncertain_but_included,medium,Water system failure data support
paper-1959,included,physical_asset_maintenance,high,Pantograph defect detection
paper-1960,excluded,software_it_cyber,medium,Generic IoT anomaly detection
paper-1961,excluded,generic_nonmaintenance_ai_control,high,Automated quality inspection
paper-1962,included,physical_asset_maintenance,high,EV battery RUL prediction
paper-1963,excluded,software_it_cyber,high,Software reliability model
paper-1964,included,physical_asset_maintenance,high,Transformer fault diagnosis
paper-1965,excluded,generic_nonmaintenance_ai_control,high,Generic LLM applications
paper-1966,excluded,environment_natural_system,high,Rangeland vegetation monitoring
paper-1967,included,physical_asset_maintenance,high,Railway track condition monitoring
paper-1968,included,physical_asset_maintenance,high,Pipeline deformation inspection
paper-1969,included,physical_asset_maintenance,high,Structural support condition monitoring
paper-1970,excluded,generic_nonmaintenance_ai_control,medium,Ship operation optimization
paper-1971,included,physical_asset_maintenance,high,Road defect condition monitoring
paper-1972,included,physical_asset_maintenance,high,EV battery safety failure prediction
paper-1973,included,uncertain_but_included,low,Generic IIoT asset twin
paper-1974,included,physical_asset_maintenance,high,Journal bearing condition monitoring
paper-1975,included,physical_asset_maintenance,high,Rotating machinery fault diagnosis
paper-1976,included,physical_asset_maintenance,high,Structural deformation monitoring
paper-1977,included,physical_asset_maintenance,medium,Coating corrosion degradation prediction
paper-1978,included,physical_asset_maintenance,high,IGBT module health monitoring
paper-1979,excluded,clinical_human_outcome,high,Malaria treatment outcome
paper-1980,included,physical_asset_maintenance,medium,Degrading system prognostic model
paper-1981,included,physical_asset_maintenance,high,Rolling mill condition monitoring
paper-1982,included,physical_asset_maintenance,high,Rope condition monitoring
paper-1983,included,physical_asset_maintenance,high,Distillation process fault detection
paper-1984,included,physical_asset_maintenance,high,Transformer fault diagnosis
paper-1985,included,physical_asset_maintenance,medium,Vibration measurement for PdM
paper-1986,included,physical_asset_maintenance,medium,Aircraft maintenance delay improvement
paper-1987,included,physical_asset_maintenance,high,Electrical equipment condition assessment
paper-1988,included,physical_asset_maintenance,high,Industrial machine audio anomaly
paper-1989,included,physical_asset_maintenance,high,Bearing fault classification
paper-1990,included,physical_asset_maintenance,high,Transformer fault diagnosis
paper-1991,included,physical_asset_maintenance,high,PV fault predictive maintenance
paper-1992,included,physical_asset_maintenance,high,Compressor valve leakage monitoring
paper-1993,excluded,other_nonmaintenance,high,Joint strength design prediction
paper-1994,included,physical_asset_maintenance,medium,Steam pipe condition assessment
paper-1995,included,physical_asset_maintenance,high,Pump health monitoring
paper-1996,included,physical_asset_maintenance,high,Capacitor RUL prediction
paper-1997,excluded,generic_nonmaintenance_ai_control,high,Generic process parameter modeling
paper-1998,included,physical_asset_maintenance,high,Distribution network fault prediction
paper-1999,included,physical_asset_maintenance,high,Conveyor belt damage inspection
paper-2000,excluded,clinical_human_outcome,high,Heart failure clinical risk
