id,decision,reason_category,confidence,notes
paper-0295,included,physical_asset_maintenance,high,railway ballast defects
paper-0296,excluded,generic_nonmaintenance_ai_control,high,telework manufacturing framework
paper-0297,included,physical_asset_maintenance,high,wind turbine condition monitoring
paper-0298,included,physical_asset_maintenance,high,subsea equipment RUL
paper-0299,included,physical_asset_maintenance,high,bridge fatigue monitoring
paper-0300,included,physical_asset_maintenance,medium,gas turbine diagnostics
paper-0301,included,physical_asset_maintenance,high,industrial RUL predictors
paper-0302,included,physical_asset_maintenance,high,power equipment fault detection
paper-0303,excluded,generic_nonmaintenance_ai_control,high,energy conversion optimization
paper-0304,included,physical_asset_maintenance,high,offshore wind maintenance
paper-0305,included,physical_asset_maintenance,high,machine failure classification
paper-0306,included,physical_asset_maintenance,high,UHV equipment monitoring
paper-0307,included,physical_asset_maintenance,high,engine RUL prediction
paper-0308,included,physical_asset_maintenance,high,battery lifespan prediction
paper-0309,included,physical_asset_maintenance,high,pump reliability prediction
paper-0310,included,physical_asset_maintenance,high,road damage maintenance
paper-0311,excluded,clinical_human_outcome,high,IVF outcome prediction
paper-0312,excluded,generic_nonmaintenance_ai_control,medium,crystal growth process monitoring
paper-0313,included,physical_asset_maintenance,high,EV battery health
paper-0314,excluded,software_it_cyber,high,firmware software faults
paper-0315,included,physical_asset_maintenance,high,ship hull SHM
paper-0316,excluded,generic_nonmaintenance_ai_control,high,generic IoT architecture
paper-0317,excluded,generic_nonmaintenance_ai_control,medium,autonomous manufacturing overview
paper-0318,included,physical_asset_maintenance,high,water leakage detection
paper-0319,included,physical_asset_maintenance,high,marine pump diagnostics
paper-0320,included,physical_asset_maintenance,high,battery RUL inference
paper-0321,excluded,other_nonmaintenance,medium,burnishing process damage
paper-0322,included,physical_asset_maintenance,high,PEMFC health monitoring
paper-0323,included,physical_asset_maintenance,high,wire rope monitoring
paper-0324,included,physical_asset_maintenance,high,bearing RUL estimation
paper-0325,excluded,generic_nonmaintenance_ai_control,high,metamaterial design AI
paper-0326,included,physical_asset_maintenance,high,turbofan RUL PHM
paper-0327,included,physical_asset_maintenance,high,industrial fault detection
paper-0328,excluded,software_it_cyber,high,cloud Byzantine failures
paper-0329,included,physical_asset_maintenance,medium,GIS insulation defect mechanism
paper-0330,included,physical_asset_maintenance,high,aircraft brake PHM
paper-0331,included,physical_asset_maintenance,high,bearing fault diagnosis
paper-0332,excluded,environment_natural_system,high,geological seismic faults
paper-0333,included,physical_asset_maintenance,high,maintenance spare parts
paper-0334,included,physical_asset_maintenance,high,wind turbine condition monitoring
paper-0335,included,physical_asset_maintenance,high,bearing lubrication monitoring
paper-0336,included,physical_asset_maintenance,high,distillation fouling forecasting
paper-0337,included,physical_asset_maintenance,high,CFRP structure RUL
paper-0338,included,physical_asset_maintenance,high,wind turbine RUL
paper-0339,included,physical_asset_maintenance,high,gearbox fault diagnosis
paper-0340,included,physical_asset_maintenance,high,fault prognosis fusion
paper-0341,excluded,generic_nonmaintenance_ai_control,medium,NDE data modeling
paper-0342,included,physical_asset_maintenance,high,hydrogen tank failure
paper-0343,included,physical_asset_maintenance,high,distribution insulation aging
paper-0344,included,physical_asset_maintenance,high,transformer defect classification
paper-0345,excluded,other_nonmaintenance,medium,backfill material failure
paper-0346,included,physical_asset_maintenance,high,gearbox PHM diagnostics
paper-0347,included,physical_asset_maintenance,high,rotating machinery early faults
paper-0348,included,physical_asset_maintenance,high,industrial PdM MLOps
paper-0349,excluded,generic_nonmaintenance_ai_control,medium,occupancy forecasting twin
paper-0350,included,physical_asset_maintenance,high,spool valve RUL
paper-0351,included,physical_asset_maintenance,high,compressor PHM
paper-0352,included,physical_asset_maintenance,high,aviation engine RUL
paper-0353,included,physical_asset_maintenance,high,HVAC fault diagnosis
paper-0354,included,physical_asset_maintenance,high,battery health prognostics
paper-0355,included,physical_asset_maintenance,high,mobility battery RUL
paper-0356,excluded,generic_nonmaintenance_ai_control,medium,generic IIoT framework
paper-0357,included,physical_asset_maintenance,high,pump cavitation detection
paper-0358,included,physical_asset_maintenance,medium,machinery CM library
paper-0359,included,physical_asset_maintenance,high,engine RUL prediction
paper-0360,included,physical_asset_maintenance,high,PEMFC degradation prediction
paper-0361,included,physical_asset_maintenance,high,industrial fault classification
paper-0362,included,physical_asset_maintenance,high,mine road maintenance
paper-0363,included,physical_asset_maintenance,high,battery RUL prediction
paper-0364,excluded,generic_nonmaintenance_ai_control,high,energy optimization review
paper-0365,included,physical_asset_maintenance,high,turbofan RUL intervals
paper-0366,included,physical_asset_maintenance,high,shaft condition monitoring
paper-0367,excluded,other_nonmaintenance,medium,adhesive material failure
paper-0368,included,physical_asset_maintenance,high,fuel cell RUL twin
paper-0369,included,physical_asset_maintenance,high,primary battery condition
paper-0370,included,physical_asset_maintenance,high,PV cleaning alerts
paper-0371,excluded,other_nonmaintenance,medium,probe roughness study
paper-0372,included,physical_asset_maintenance,high,PdM production lines
paper-0373,included,physical_asset_maintenance,high,boost converter fault prediction
paper-0374,included,physical_asset_maintenance,high,powertrain condition monitoring
paper-0375,included,physical_asset_maintenance,high,engine liner life
paper-0376,included,physical_asset_maintenance,high,industrial degradation prognostics
paper-0377,included,physical_asset_maintenance,high,EMS cart condition monitoring
paper-0378,included,physical_asset_maintenance,high,wind turbine icing SHM
paper-0379,included,physical_asset_maintenance,high,battery RUL federated
paper-0380,included,physical_asset_maintenance,high,RO degradation prediction
paper-0381,included,physical_asset_maintenance,high,transformer fault prognosis
paper-0382,included,physical_asset_maintenance,high,RC corrosion prediction
paper-0383,included,physical_asset_maintenance,high,bus compressor fault detection
paper-0384,included,physical_asset_maintenance,high,CFRP delamination RUL
paper-0385,included,physical_asset_maintenance,high,bearing degradation detection
paper-0386,included,physical_asset_maintenance,high,train coupler anomalies
paper-0387,included,physical_asset_maintenance,high,rail contact system RUL
paper-0388,included,physical_asset_maintenance,high,wind turbine lifetime
paper-0389,included,physical_asset_maintenance,high,industrial maintenance anomalies
paper-0390,included,physical_asset_maintenance,high,electrolyzer RUL PHM
paper-0391,included,physical_asset_maintenance,high,battery SOH estimation
paper-0392,included,physical_asset_maintenance,high,UAV PdM outliers
paper-0393,included,physical_asset_maintenance,high,oil diagnostics maintenance
paper-0394,included,physical_asset_maintenance,high,gear pitting measurement
paper-0395,included,physical_asset_maintenance,high,road condition monitoring
paper-0396,included,physical_asset_maintenance,high,subway door faults
paper-0397,excluded,software_it_cyber,high,cloud task failures
paper-0398,included,physical_asset_maintenance,high,equipment condition prediction
paper-0399,included,physical_asset_maintenance,high,pavement condition monitoring
paper-0400,included,physical_asset_maintenance,high,bearing RUL prediction
