id,decision,reason_category,confidence,notes
paper-1383,included,physical_asset_maintenance,high,Fuel cell RUL prediction
paper-1384,included,physical_asset_maintenance,high,Wind heating fault diagnosis
paper-1385,included,physical_asset_maintenance,high,Rotating machinery health indicator
paper-1386,included,physical_asset_maintenance,high,Wind blade diagnostics
paper-1387,excluded,generic_nonmaintenance_ai_control,high,Port technology forecasting
paper-1388,included,physical_asset_maintenance,high,Production self-diagnosis service
paper-1389,excluded,business_social_finance,high,Art institution management
paper-1390,included,physical_asset_maintenance,high,Wind turbine diagnostics
paper-1391,included,physical_asset_maintenance,high,UAV condition monitoring
paper-1392,included,uncertain_but_included,low,Printing production PdM overview
paper-1393,included,physical_asset_maintenance,high,Wear modeling for maintenance
paper-1394,included,physical_asset_maintenance,high,Power cable condition monitoring
paper-1395,included,physical_asset_maintenance,high,PMSM fault severity diagnosis
paper-1396,included,physical_asset_maintenance,medium,Renewable energy predictive maintenance
paper-1397,included,physical_asset_maintenance,high,RC beam damage assessment
paper-1398,excluded,software_it_cyber,high,Library information system simulation
paper-1399,included,physical_asset_maintenance,high,Robotic drilling tool monitoring
paper-1400,excluded,other_nonmaintenance,high,Material spall simulation
