id,decision,reason_category,confidence,notes
paper-3734,included,physical_asset_maintenance,high,EV battery SOH estimation
paper-3735,included,physical_asset_maintenance,high,Power transformer failure prediction
paper-3736,included,physical_asset_maintenance,high,Bearing defect condition monitoring
paper-3737,excluded,software_it_cyber,high,MEC service failure migration
paper-3738,included,physical_asset_maintenance,high,Marine engine fault warning
paper-3739,excluded,software_it_cyber,high,VLC data transmission reliability
paper-3740,included,physical_asset_maintenance,high,Wind gearbox fault detection
paper-3741,included,physical_asset_maintenance,high,Rotating machine fault diagnosis
paper-3742,included,physical_asset_maintenance,high,Bearing compound fault diagnostics
paper-3743,excluded,generic_nonmaintenance_ai_control,high,Wastewater treatment optimization
paper-3744,excluded,clinical_human_outcome,high,Heart failure clinical prediction
paper-3745,included,physical_asset_maintenance,high,Robotic welding maintenance strategy
paper-3746,excluded,software_it_cyber,high,Telco cloud SFC availability
paper-3747,included,physical_asset_maintenance,high,Power grid fault prediction repair
paper-3748,included,physical_asset_maintenance,high,Endoscope degradation repair decisions
paper-3749,excluded,generic_nonmaintenance_ai_control,high,Craft design AI generation
paper-3750,excluded,clinical_human_outcome,high,Rheumatoid arthritis patient monitoring
paper-3751,included,physical_asset_maintenance,high,Heritage bridge rehabilitation maintenance
paper-3752,included,physical_asset_maintenance,high,Air navigation equipment predictive maintenance
paper-3753,included,physical_asset_maintenance,high,Track quality maintenance planning
paper-3754,excluded,environment_natural_system,high,Wind speed forecasting not asset health
paper-3755,excluded,clinical_human_outcome,high,Heart failure outcome prediction
paper-3756,included,physical_asset_maintenance,high,Induction machine fault localization
paper-3757,excluded,software_it_cyber,high,Storage system performance modeling
paper-3758,excluded,business_social_finance,high,SME AI adoption support
paper-3759,included,physical_asset_maintenance,high,Heat exchanger fouling health monitoring
paper-3760,included,physical_asset_maintenance,high,Milling machine fault diagnosis
paper-3761,excluded,software_it_cyber,high,WSN routing and fault data
paper-3762,included,physical_asset_maintenance,high,Oil water sensing for maintenance
paper-3763,excluded,generic_nonmaintenance_ai_control,high,Generic CPS classifier design
paper-3764,included,physical_asset_maintenance,high,Centrifugal compressor fault diagnosis
paper-3765,excluded,generic_nonmaintenance_ai_control,high,Manufacturing scheduling optimization
paper-3766,excluded,generic_nonmaintenance_ai_control,high,Textile process dynamics modeling
paper-3767,included,physical_asset_maintenance,high,Motor winding temperature predictive maintenance
paper-3768,included,physical_asset_maintenance,medium,Bicycle data for pavement monitoring
paper-3769,included,physical_asset_maintenance,high,Pipeline maintenance flow prediction
paper-3770,excluded,biology_biotech_non_equipment,high,Streptomyces biosynthetic pathway
paper-3771,excluded,business_social_finance,high,Bank failure prediction
paper-3772,included,physical_asset_maintenance,high,Wind turbine blade damage monitoring
paper-3773,excluded,clinical_human_outcome,high,Healthcare disease prediction
paper-3774,included,physical_asset_maintenance,medium,Sampling criteria for structural monitoring
paper-3775,included,physical_asset_maintenance,high,Robot swarm predictive fault tolerance
paper-3776,excluded,generic_nonmaintenance_ai_control,high,Feed processing optimization
paper-3777,included,physical_asset_maintenance,high,Road crack condition monitoring
paper-3778,excluded,generic_nonmaintenance_ai_control,high,Wastewater treatment AI review
paper-3779,excluded,software_it_cyber,high,IIoT wireless security detection
paper-3780,included,physical_asset_maintenance,high,Bearing fault detection
paper-3781,excluded,other_nonmaintenance,high,Human activity recognition
paper-3782,excluded,clinical_human_outcome,high,Aging population healthcare monitoring
paper-3783,included,physical_asset_maintenance,high,Machining tool wear monitoring
paper-3784,included,physical_asset_maintenance,high,Bolted structure damage quantification
paper-3785,included,physical_asset_maintenance,high,Vehicle fleet maintenance management
paper-3786,included,physical_asset_maintenance,high,SiC gate oxide degradation monitoring
paper-3787,included,physical_asset_maintenance,medium,Manufacturing digital twin predictive maintenance
paper-3788,included,physical_asset_maintenance,high,Wind generator rotor fault detection
paper-3789,excluded,business_social_finance,high,Small business viability prediction
paper-3790,included,physical_asset_maintenance,high,Curtain wall glass health monitoring
paper-3791,included,physical_asset_maintenance,high,Rolling bearing fault diagnosis
paper-3792,included,physical_asset_maintenance,high,Gearbox fault signature enhancement
paper-3793,excluded,software_it_cyber,medium,Data center IT anomaly prediction
paper-3794,included,physical_asset_maintenance,high,Railway wheel wear management
paper-3795,included,physical_asset_maintenance,high,Transformer oil fault gas modeling
paper-3796,excluded,biology_biotech_non_equipment,high,Biohumus production process
paper-3797,included,physical_asset_maintenance,high,Nuclear cable aging monitoring
paper-3798,included,uncertain_but_included,medium,Mine slope failure monitoring
paper-3799,included,physical_asset_maintenance,high,Circuit breaker repair prioritization
paper-3800,included,physical_asset_maintenance,high,Road surface anomaly monitoring
