id,decision,reason_category,confidence,notes
paper-0844,included,physical_asset_maintenance,high,Road tanker preventive maintenance
paper-0845,included,physical_asset_maintenance,high,Rail wear and fatigue maintenance
paper-0846,included,physical_asset_maintenance,high,Industrial XR maintenance support
paper-0847,included,physical_asset_maintenance,high,Facility structural health monitoring
paper-0848,included,physical_asset_maintenance,high,Extrusion fault detection and diagnostics
paper-0849,included,physical_asset_maintenance,high,Reactor protection component condition monitoring
paper-0850,included,physical_asset_maintenance,high,Sewer pipe failure risk assessment
paper-0851,included,physical_asset_maintenance,high,Wind turbine misalignment detection
paper-0852,included,physical_asset_maintenance,high,Medical equipment fault prediction
paper-0853,included,physical_asset_maintenance,high,Biomedical equipment predictive maintenance
paper-0854,included,uncertain_but_included,medium,Physical plant digital twin mentions PdM
paper-0855,excluded,generic_nonmaintenance_ai_control,medium,Surface quality monitoring only
paper-0856,included,physical_asset_maintenance,high,Offshore pump RUL prediction
paper-0857,included,physical_asset_maintenance,high,Wind turbine maintenance strategy
paper-0858,excluded,generic_nonmaintenance_ai_control,high,Motor control method not maintenance
paper-0859,included,physical_asset_maintenance,high,Bearing fault identification
paper-0860,included,physical_asset_maintenance,high,Aerospace engine RUL prediction
paper-0861,included,physical_asset_maintenance,high,IGBT module health monitoring
paper-0862,included,physical_asset_maintenance,high,Solar panel crack detection
paper-0863,included,physical_asset_maintenance,high,Induction motor health monitoring
paper-0864,included,physical_asset_maintenance,high,Generator condition monitoring
paper-0865,included,physical_asset_maintenance,high,Gear wear monitoring and diagnostics
paper-0866,included,physical_asset_maintenance,high,EV battery SOH and RUL
paper-0867,excluded,business_social_finance,high,Bank failure prediction
paper-0868,included,physical_asset_maintenance,high,Manufacturing alarm-centric condition monitoring
paper-0869,included,physical_asset_maintenance,high,Mine hoisting equipment reliability
paper-0870,excluded,acronym_collision,high,PHM means Psyllium husk mucilage
paper-0871,included,physical_asset_maintenance,high,Spiral classifier reliability validation
paper-0872,included,physical_asset_maintenance,high,Railway ballast deterioration maintenance
paper-0873,included,physical_asset_maintenance,high,Batch reactor sensor fault detection
paper-0874,included,physical_asset_maintenance,high,Virtual sensors for condition monitoring
paper-0875,included,physical_asset_maintenance,high,Industrial condition monitoring assistant
paper-0876,included,physical_asset_maintenance,high,Reverse osmosis predictive maintenance
paper-0877,included,physical_asset_maintenance,high,Marine diesel engine PdM
paper-0878,included,physical_asset_maintenance,high,DC-DC converter fault diagnosis
paper-0879,included,physical_asset_maintenance,high,Pavement condition-based maintenance
paper-0880,included,physical_asset_maintenance,high,Multi-component maintenance planning
paper-0881,included,physical_asset_maintenance,high,Transformer insulation deterioration prediction
paper-0882,included,physical_asset_maintenance,high,Transformer lifetime extension control
paper-0883,included,physical_asset_maintenance,high,Transformer breathing system early warning
paper-0884,included,physical_asset_maintenance,high,Anomaly-based failure forecasting
paper-0885,included,physical_asset_maintenance,high,Train control equipment health assessment
paper-0886,included,physical_asset_maintenance,high,Ship propulsion gear reliability
paper-0887,included,physical_asset_maintenance,high,PV module ageing diagnostics
paper-0888,included,physical_asset_maintenance,high,Induction machine fault detection
paper-0889,included,physical_asset_maintenance,high,Engine cooling system condition monitoring
paper-0890,included,physical_asset_maintenance,high,Pavement health monitoring sensors
paper-0891,included,physical_asset_maintenance,high,Wind turbine gearbox fault detection
paper-0892,included,physical_asset_maintenance,medium,Engine deposits and wear monitoring
paper-0893,included,physical_asset_maintenance,high,Machine RUL prognostic modeling
paper-0894,included,physical_asset_maintenance,high,Maintenance optimization under degradation
paper-0895,included,physical_asset_maintenance,high,Welding robot diagnosis and prognosis
paper-0896,included,physical_asset_maintenance,high,Infrastructure corrosion predictive maintenance
paper-0897,included,physical_asset_maintenance,medium,Steel corrosion nondestructive monitoring
paper-0898,included,physical_asset_maintenance,high,Truck component failure prediction
paper-0899,included,physical_asset_maintenance,high,HVDC valve partial discharge monitoring
paper-0900,included,physical_asset_maintenance,high,System RUL prediction method
paper-0901,included,physical_asset_maintenance,high,Hydraulic actuator condition monitoring dataset
paper-0902,excluded,environment_natural_system,high,Ecosystem condition monitoring
paper-0903,included,physical_asset_maintenance,high,Industrial plant predictive maintenance system
paper-0904,included,physical_asset_maintenance,high,Runway pavement inspection automation
paper-0905,included,physical_asset_maintenance,high,Bridge structural health monitoring
paper-0906,excluded,software_it_cyber,high,CI/CD software failure prediction
paper-0907,included,physical_asset_maintenance,high,Motor bearing health monitoring
paper-0908,included,physical_asset_maintenance,high,Battery RUL prediction
paper-0909,included,physical_asset_maintenance,high,Mining cable fault diagnosis
paper-0910,included,physical_asset_maintenance,high,Rolling mill defective roll detection
paper-0911,included,physical_asset_maintenance,high,Compressor PHM fault degradation
paper-0912,included,physical_asset_maintenance,high,Manufacturing maintenance strategy
paper-0913,included,physical_asset_maintenance,medium,Transformer winding fault mechanics
paper-0914,included,physical_asset_maintenance,high,Rotating machinery PHM signal reconstruction
paper-0915,included,physical_asset_maintenance,high,Induction motor fault diagnosis
paper-0916,included,uncertain_but_included,medium,Wind forecasting linked to CBM
paper-0917,included,physical_asset_maintenance,high,Pipeline robotic flaw detection
paper-0918,included,physical_asset_maintenance,high,Bogie frame fatigue RUL
paper-0919,included,physical_asset_maintenance,high,Rail brake system fault diagnosis
paper-0920,included,physical_asset_maintenance,medium,Pressure vessel creep failure time
paper-0921,included,physical_asset_maintenance,high,Fleet maintenance optimization
paper-0922,excluded,generic_nonmaintenance_ai_control,medium,Renovation performance tracking only
paper-0923,included,physical_asset_maintenance,high,Battery storage reliability analysis
paper-0924,included,physical_asset_maintenance,high,Pipeline corrosion leakage fault detection
paper-0925,included,physical_asset_maintenance,high,NPP piping structural monitoring
paper-0926,included,physical_asset_maintenance,high,Slab track strain monitoring
paper-0927,included,physical_asset_maintenance,high,Smart manufacturing condition monitoring
paper-0928,included,physical_asset_maintenance,high,Unmanned logistics predictive maintenance
paper-0929,included,physical_asset_maintenance,high,Degrading equipment RUL prediction
paper-0930,excluded,generic_nonmaintenance_ai_control,high,Generic imbalanced anomaly framework
paper-0931,included,physical_asset_maintenance,high,Industrial anomaly and failure prediction
paper-0932,included,physical_asset_maintenance,high,Wind turbine gearbox wear dynamics
paper-0933,included,physical_asset_maintenance,high,Fracturing pump valve RUL
paper-0934,included,physical_asset_maintenance,high,Heavy-industry gearbox diagnostics
paper-0935,excluded,other_nonmaintenance,medium,Manufacturing quality NDT not maintenance
paper-0936,excluded,generic_nonmaintenance_ai_control,high,Food process startup optimization
paper-0937,included,physical_asset_maintenance,high,Complex equipment RUL prediction
paper-0938,included,physical_asset_maintenance,high,Induction motor drive fault diagnosis
paper-0939,included,physical_asset_maintenance,high,PV module RUL maintenance scheduling
paper-0940,included,physical_asset_maintenance,high,Additive manufacturing CBM policies
paper-0941,included,physical_asset_maintenance,high,Aviation actuator degradation prediction
paper-0942,included,physical_asset_maintenance,high,Video vibration predictive maintenance
paper-0943,included,physical_asset_maintenance,high,Power converter lifetime monitoring
paper-0944,included,physical_asset_maintenance,high,Gear fault diagnostic reconstruction
paper-0945,included,physical_asset_maintenance,high,PHM diagnostic data standard
paper-0946,included,physical_asset_maintenance,high,Hydropower equipment maintenance optimization
paper-0947,included,physical_asset_maintenance,high,Pavement distress predictive maintenance
paper-0948,included,physical_asset_maintenance,high,Water pipe failure renewal policy
paper-0949,excluded,environment_natural_system,high,Mangrove degradation monitoring
paper-0950,included,physical_asset_maintenance,high,Iron plant predictive maintenance
paper-0951,included,physical_asset_maintenance,high,Automotive engine reliability prediction
paper-0952,included,physical_asset_maintenance,high,Gear acoustic condition monitoring
paper-0953,included,physical_asset_maintenance,high,Battery RUL in energy storage
paper-0954,included,physical_asset_maintenance,high,EV battery RUL prediction
paper-0955,included,physical_asset_maintenance,high,Lithography machine fault diagnosis
paper-0956,excluded,environment_natural_system,medium,Seismic risk not maintenance
paper-0957,included,physical_asset_maintenance,high,Bolt looseness structural monitoring
paper-0958,included,uncertain_but_included,medium,Generic maintenance policy model
paper-0959,included,physical_asset_maintenance,high,Automotive component RUL prediction
paper-0960,included,physical_asset_maintenance,high,Reefer ship defrost maintenance
paper-0961,included,physical_asset_maintenance,high,Complex system PHM methodology
paper-0962,excluded,biology_biotech_non_equipment,high,Bacterial biocomposite study
paper-0963,included,physical_asset_maintenance,high,Induced draft fan fault detection
paper-0964,included,physical_asset_maintenance,high,Wind turbine condition monitoring
paper-0965,included,physical_asset_maintenance,high,Transformer partial discharge diagnosis
paper-0966,included,physical_asset_maintenance,high,Marine thruster seal monitoring
paper-0967,included,physical_asset_maintenance,high,Aerospace actuator health management
paper-0968,included,physical_asset_maintenance,high,Insulator fault prediction
paper-0969,included,physical_asset_maintenance,high,NPP subsystem RUL prognostics
paper-0970,included,physical_asset_maintenance,high,Space station fluid loop PHM
paper-0971,excluded,other_nonmaintenance,medium,Design failure modeling not maintenance
paper-0972,included,physical_asset_maintenance,high,Power distribution predictive maintenance
paper-0973,included,uncertain_but_included,medium,Ship DT mentions condition monitoring
paper-0974,included,physical_asset_maintenance,high,Electromechanical equipment RUL
paper-0975,included,physical_asset_maintenance,high,Weak fault detection indicators
paper-0976,included,physical_asset_maintenance,medium,Hardware component predictive maintenance
paper-0977,included,physical_asset_maintenance,high,Laser optical component damage monitoring
paper-0978,included,physical_asset_maintenance,high,Pump-as-turbine cavitation diagnosis
paper-0979,included,physical_asset_maintenance,high,Motor bearing fault detection
paper-0980,included,physical_asset_maintenance,high,Aero-engine RUL prediction
paper-0981,included,physical_asset_maintenance,high,Wind turbine prognostics
paper-0982,included,physical_asset_maintenance,high,HV equipment insulation monitoring
paper-0983,excluded,software_it_cyber,high,Blockchain data security only
paper-0984,included,physical_asset_maintenance,high,Hydro-turbine runner fault diagnosis
paper-0985,included,physical_asset_maintenance,high,Automotive gear wear prediction
paper-0986,included,physical_asset_maintenance,high,Power transformer fault diagnosis
paper-0987,included,physical_asset_maintenance,high,Journal bearing sensor condition monitoring
paper-0988,included,physical_asset_maintenance,high,Transformer maintenance prioritization
paper-0989,included,physical_asset_maintenance,high,Transformer DGA fault diagnosis
paper-0990,included,physical_asset_maintenance,high,ATE board degradation diagnosis
paper-0991,included,physical_asset_maintenance,high,Industrial IoT predictive maintenance sensor
paper-0992,included,physical_asset_maintenance,high,Subsea pipeline corrosion maintenance planning
paper-0993,included,physical_asset_maintenance,medium,Experiment instrumentation predictive maintenance
paper-0994,included,physical_asset_maintenance,high,Maintenance logistics for production systems
paper-0995,included,physical_asset_maintenance,medium,Compressor vibration virtual sensing
paper-0996,included,physical_asset_maintenance,high,Equipment reliability and RUL prediction
paper-0997,excluded,other_nonmaintenance,medium,3D printing failure simulation only
paper-0998,included,physical_asset_maintenance,high,PV soiling cleaning decision
paper-0999,included,physical_asset_maintenance,high,Rotating machine RUL prediction
paper-1000,included,physical_asset_maintenance,high,Telecom cabinet predictive maintenance
