id,decision,reason_category,confidence,notes
paper-3262,included,physical_asset_maintenance,high,MEMS sensor RUL for CBM
paper-3263,included,physical_asset_maintenance,high,Transport motor diagnostic predictive maintenance
paper-3264,included,physical_asset_maintenance,high,Main pump motor fault diagnosis
paper-3265,excluded,other_nonmaintenance,medium,Short-circuit current prediction not maintenance
paper-3266,included,physical_asset_maintenance,high,Smart manufacturing predictive maintenance framework
paper-3267,included,physical_asset_maintenance,high,New energy cable fault prediction
paper-3268,excluded,generic_nonmaintenance_ai_control,medium,Process temperature prediction not maintenance
paper-3269,included,physical_asset_maintenance,high,Aircraft engine RUL prediction
paper-3270,included,physical_asset_maintenance,high,Industrial equipment smart maintenance system
paper-3271,included,physical_asset_maintenance,high,Power machinery RUL prediction
paper-3272,included,physical_asset_maintenance,high,Bearing stage-based RUL prediction
paper-3273,included,physical_asset_maintenance,high,Lithium-ion battery RUL prediction
paper-3274,included,physical_asset_maintenance,high,Gas turbine life consumption for CBM
paper-3275,excluded,software_it_cyber,high,Software fault feature selection
paper-3276,included,physical_asset_maintenance,high,Industrial machinery predictive maintenance comparison
paper-3277,excluded,business_social_finance,high,Supply chain management overview
paper-3278,included,physical_asset_maintenance,high,PV system predictive maintenance faults
paper-3279,included,physical_asset_maintenance,high,Industrial machinery maintenance strategy management
paper-3280,included,physical_asset_maintenance,high,Lithium battery RUL prediction
paper-3281,included,physical_asset_maintenance,high,Concrete crane beam crack assessment
paper-3282,included,physical_asset_maintenance,high,Milling tool condition monitoring
paper-3283,excluded,generic_nonmaintenance_ai_control,medium,PV efficiency modeling without maintenance
paper-3284,excluded,other_nonmaintenance,high,Runway rain condition reporting not maintenance
paper-3285,included,physical_asset_maintenance,high,Turbofan engine RUL PHM
paper-3286,included,physical_asset_maintenance,high,Industrial and medical machine sound maintenance
paper-3287,included,physical_asset_maintenance,high,Digital circuit PHM and RUL
paper-3288,included,physical_asset_maintenance,high,Railway track predictive maintenance optimization
paper-3289,included,physical_asset_maintenance,high,Equipment predictive maintenance lifecycle framework
paper-3290,included,physical_asset_maintenance,high,IIoT predictive maintenance for equipment
paper-3291,included,physical_asset_maintenance,high,Battery SOH and RUL prediction
paper-3292,included,physical_asset_maintenance,high,Transit AFC equipment RUL prediction
paper-3293,excluded,acronym_collision,high,Prediabetes study not maintenance
paper-3294,excluded,environment_natural_system,high,Loess slope mechanics not asset maintenance
paper-3295,included,physical_asset_maintenance,high,Power transformer fault detection
paper-3296,included,physical_asset_maintenance,high,EV battery RUL prediction
paper-3297,included,physical_asset_maintenance,high,Freight train air brake monitoring
paper-3298,included,physical_asset_maintenance,high,Power equipment mechanism RUL prediction
paper-3299,included,physical_asset_maintenance,high,Rotating machine fault detection diagnosis
paper-3300,included,physical_asset_maintenance,high,Aerospace autoclave PHM maintenance
paper-3301,included,physical_asset_maintenance,high,Wind turbine gearbox fault warning
paper-3302,included,physical_asset_maintenance,medium,Dynamic systems fault diagnosis monitoring
paper-3303,included,physical_asset_maintenance,high,Electromechanical actuator fault prediction
paper-3304,included,physical_asset_maintenance,high,Induction motor vibration fault diagnosis
paper-3305,included,physical_asset_maintenance,high,Condition monitoring measurement capability
paper-3306,included,physical_asset_maintenance,high,Aviation fault detection predictive maintenance
paper-3307,excluded,software_it_cyber,high,Software fault prediction feature selection
paper-3308,included,uncertain_but_included,medium,Composite structure failure prediction
paper-3309,included,physical_asset_maintenance,high,Industrial robot fault prediction
paper-3310,included,physical_asset_maintenance,high,Composite structure PHM prognostics
paper-3311,included,physical_asset_maintenance,high,Degradation-based predictive maintenance policy
paper-3312,included,physical_asset_maintenance,high,Load-sharing system opportunistic maintenance
paper-3313,included,physical_asset_maintenance,high,Maintenance decisions using prognostics
paper-3314,included,physical_asset_maintenance,high,Gyrotron system fault prediction
paper-3315,included,physical_asset_maintenance,high,Asset health index for bridge maintenance
paper-3316,included,physical_asset_maintenance,high,Battery SOH RUL estimation
paper-3317,included,physical_asset_maintenance,high,PHM transfer learning for bearings
paper-3318,included,physical_asset_maintenance,high,Hydraulic system condition fault classification
paper-3319,included,physical_asset_maintenance,medium,Battery aging electrothermal reliability model
paper-3320,included,physical_asset_maintenance,high,Battery SOH diagnosis and forecast
paper-3321,included,physical_asset_maintenance,high,Rolling bearing RUL prediction
paper-3322,included,physical_asset_maintenance,high,Machine failure risk prediction
paper-3323,included,physical_asset_maintenance,high,Journal bearing condition monitoring
paper-3324,included,physical_asset_maintenance,high,Turbomachinery blade structural health monitoring
paper-3325,included,uncertain_but_included,medium,Generic RUL prognostics model
paper-3326,included,physical_asset_maintenance,high,Medical device condition-based maintenance
paper-3327,included,physical_asset_maintenance,medium,Decision method for condition monitoring
paper-3328,included,physical_asset_maintenance,high,Risk-based maintenance of offshore assets
paper-3329,included,physical_asset_maintenance,high,Industrial equipment health prognostics
paper-3330,included,physical_asset_maintenance,high,Battery SOH RUL co-estimation
paper-3331,included,physical_asset_maintenance,high,Industrial compressor predictive maintenance
paper-3332,included,physical_asset_maintenance,high,Mining mobile machinery predictive maintenance
paper-3333,included,physical_asset_maintenance,high,Medical device RUL prediction
paper-3334,included,physical_asset_maintenance,high,Rolling bearing severity and RUL
paper-3335,included,physical_asset_maintenance,high,Industrial machinery digital twin failure prediction
paper-3336,included,physical_asset_maintenance,high,Marine engine diagnostics and maintenance
paper-3337,included,physical_asset_maintenance,high,Industrial machinery vibration predictive maintenance
paper-3338,excluded,software_it_cyber,high,Cloud infrastructure failure prediction
paper-3339,included,physical_asset_maintenance,high,Fibreboard production predictive maintenance
paper-3340,included,physical_asset_maintenance,high,Induction motor RUL and downtime
paper-3341,included,physical_asset_maintenance,high,Hydraulic valve fault diagnosis
paper-3342,included,physical_asset_maintenance,high,Pavement condition prediction for maintenance
paper-3343,included,physical_asset_maintenance,high,Infrastructure acoustic emission failure detection
paper-3344,excluded,other_nonmaintenance,high,Scooter sharing usage issues not predictive maintenance
paper-3345,included,physical_asset_maintenance,high,ATM recirculator fault classification
paper-3346,included,physical_asset_maintenance,high,Car transmission predictive diagnostics
paper-3347,included,physical_asset_maintenance,high,RUL robustness for industrial maintenance
paper-3348,included,physical_asset_maintenance,high,Railway predictive maintenance strategy
paper-3349,included,physical_asset_maintenance,high,Composite SHM damage detection
paper-3350,included,physical_asset_maintenance,high,Distribution transformer health monitoring
paper-3351,excluded,business_social_finance,high,Bank failure prediction for prudential policy
paper-3352,included,physical_asset_maintenance,high,Rolling bearing RUL prediction
paper-3353,excluded,other_nonmaintenance,medium,Substation availability analysis without maintenance
paper-3354,included,physical_asset_maintenance,high,Railway wheel damage identification
paper-3355,included,physical_asset_maintenance,high,Gearbox digital twin RUL prediction
paper-3356,included,physical_asset_maintenance,high,Industry 4.0 predictive maintenance approach
paper-3357,included,physical_asset_maintenance,high,Bearing RUL with change point detection
paper-3358,excluded,software_it_cyber,high,Software fault prediction
paper-3359,included,physical_asset_maintenance,high,Machinery RUL from monitoring data
paper-3360,included,physical_asset_maintenance,high,Servo motor acoustic predictive maintenance
paper-3361,included,physical_asset_maintenance,medium,Fault prognosis with RUL estimation
paper-3362,included,physical_asset_maintenance,high,Tapered roller bearing condition monitoring
paper-3363,included,physical_asset_maintenance,high,Machine failure prediction with Weibull
paper-3364,included,physical_asset_maintenance,high,Asset degradation modeling for maintenance
paper-3365,included,physical_asset_maintenance,high,Industrial robot predictive maintenance module
paper-3366,excluded,biology_biotech_non_equipment,high,Enzyme oxidation of cellulose fibers
paper-3367,included,uncertain_but_included,medium,Generic RUL degradation model
paper-3368,included,physical_asset_maintenance,high,Machining production predictive maintenance
paper-3369,included,physical_asset_maintenance,high,PLC fault diagnosis for PdM
paper-3370,included,uncertain_but_included,low,WSN quality prediction for maintenance
paper-3371,included,physical_asset_maintenance,high,Transformer thermal fault prediction
paper-3372,excluded,software_it_cyber,high,Agile software fault prediction
paper-3373,excluded,other_nonmaintenance,high,Wireless sensor design not maintenance
paper-3374,included,physical_asset_maintenance,high,Wind turbine gearbox fault classification
paper-3375,included,physical_asset_maintenance,high,Mining ground support health monitoring
paper-3376,included,physical_asset_maintenance,high,Condition-based maintenance scheduling
paper-3377,included,physical_asset_maintenance,medium,Engineering systems degradation RUL model
paper-3378,included,physical_asset_maintenance,high,Rolling bearing RUL prediction
paper-3379,included,physical_asset_maintenance,high,Power management system failure prediction
paper-3380,included,physical_asset_maintenance,high,Battery RUL prediction
paper-3381,included,physical_asset_maintenance,high,Industrial part fault prediction
paper-3382,included,physical_asset_maintenance,high,Nuclear condenser prognostics and CBM
paper-3383,included,physical_asset_maintenance,high,Axial piston pump condition monitoring
paper-3384,excluded,software_it_cyber,high,Software defect prediction study
paper-3385,included,physical_asset_maintenance,high,Optical hardware failure prediction
paper-3386,included,physical_asset_maintenance,high,Maintenance and spare inventory optimization
paper-3387,excluded,other_nonmaintenance,medium,Flow measurement method without asset health
paper-3388,included,physical_asset_maintenance,high,Metalworking digital twin predictive maintenance
paper-3389,included,physical_asset_maintenance,high,MRI machine predictive maintenance
paper-3390,excluded,acronym_collision,high,PDM means pulse density modulation
paper-3391,included,physical_asset_maintenance,medium,PCB assembly reliability and failure prediction
paper-3392,included,physical_asset_maintenance,high,Nutrunner predictive maintenance clustering
paper-3393,included,physical_asset_maintenance,high,Bearing temperature forecasting for maintenance
paper-3394,excluded,generic_nonmaintenance_ai_control,high,Enterprise decision support without maintenance
paper-3395,included,physical_asset_maintenance,high,Production system predictive maintenance method
paper-3396,included,physical_asset_maintenance,high,Commercial vehicle mechanical predictive maintenance
paper-3397,excluded,generic_nonmaintenance_ai_control,medium,Material digitalization without maintenance use
paper-3398,included,physical_asset_maintenance,high,Fault detection for condition-based maintenance
paper-3399,included,physical_asset_maintenance,medium,Compressor condition data prediction
paper-3400,included,physical_asset_maintenance,high,Rail pad monitoring for maintenance
