id,decision,reason_category,confidence,notes
paper-0629,included,physical_asset_maintenance,high,Aircraft engine predictive maintenance
paper-0630,included,physical_asset_maintenance,high,Robot structure fault detection
paper-0631,included,physical_asset_maintenance,high,Digital twin PHM failure data
paper-0632,included,physical_asset_maintenance,high,Machinery and engine failure prediction
paper-0633,included,physical_asset_maintenance,high,Substation fastener inspection support
paper-0634,included,physical_asset_maintenance,medium,Pipeline corrosion degradation study
paper-0635,excluded,other_nonmaintenance,high,Composite material failure mechanics
paper-0636,included,physical_asset_maintenance,high,Aeroengine RUL estimation
paper-0637,included,physical_asset_maintenance,high,Aeroengine remaining useful life
paper-0638,included,uncertain_but_included,medium,PdM systems in automotive manufacturing
paper-0639,excluded,generic_nonmaintenance_ai_control,high,Train motion classification only
paper-0640,excluded,software_it_cyber,high,Software fault prediction
paper-0641,included,physical_asset_maintenance,high,Sucker rod pump PdM
paper-0642,included,physical_asset_maintenance,high,Lithium battery RUL prediction
paper-0643,included,physical_asset_maintenance,high,Composite joint fatigue RUL
paper-0644,included,physical_asset_maintenance,high,Battery aging health dataset
paper-0645,included,physical_asset_maintenance,high,EV battery condition monitoring
paper-0646,included,physical_asset_maintenance,high,Off-grid energy system PdM
paper-0647,included,physical_asset_maintenance,high,Battery state of health estimation
paper-0648,included,physical_asset_maintenance,high,Manufacturing robot predictive maintenance
paper-0649,included,physical_asset_maintenance,high,Aerospace composite PHM
paper-0650,included,physical_asset_maintenance,high,Pavement condition asset management
paper-0651,included,physical_asset_maintenance,high,Food processing machine failure risk
paper-0652,included,physical_asset_maintenance,high,Optical amplifier failure prediction
paper-0653,included,physical_asset_maintenance,high,Cotton harvester drivetrain diagnosis
paper-0654,included,physical_asset_maintenance,high,Industrial condition monitoring thresholds
paper-0655,included,physical_asset_maintenance,high,Industrial pump PdM optimization
paper-0656,included,uncertain_but_included,medium,Production line condition monitoring
paper-0657,included,physical_asset_maintenance,high,Condition-based maintenance modeling
paper-0658,included,physical_asset_maintenance,high,Generator eccentricity fault diagnosis
paper-0659,included,uncertain_but_included,medium,5G infrastructure failure prediction
paper-0660,included,physical_asset_maintenance,high,Ball bearing RUL prognostics
paper-0661,included,physical_asset_maintenance,high,Prestressed bridge tendon monitoring
paper-0662,included,physical_asset_maintenance,high,Gas dehydration equipment RUL
paper-0663,included,physical_asset_maintenance,high,Bearing crack detection
paper-0664,excluded,generic_nonmaintenance_ai_control,high,HVAC comfort energy optimization
paper-0665,included,physical_asset_maintenance,high,Jet engine predictive maintenance
paper-0666,excluded,generic_nonmaintenance_ai_control,medium,Generator output modeling only
paper-0667,included,physical_asset_maintenance,high,Bearing residual life prediction
paper-0668,included,physical_asset_maintenance,high,Wind turbine ageing monitoring
paper-0669,included,physical_asset_maintenance,high,Roller bearing RUL estimation
paper-0670,included,physical_asset_maintenance,high,Rail wheel flat condition monitoring
paper-0671,included,physical_asset_maintenance,high,Rapier loom health assessment
paper-0672,included,uncertain_but_included,medium,Wind turbine bearing virtual sensing
paper-0673,included,physical_asset_maintenance,high,CPS degradation RUL management
paper-0674,included,uncertain_but_included,medium,Milling chatter condition monitoring
paper-0675,included,physical_asset_maintenance,high,Gearbox fault diagnosis
paper-0676,included,physical_asset_maintenance,high,Battery RUL estimation
paper-0677,included,physical_asset_maintenance,high,Induction motor fault severity
paper-0678,included,physical_asset_maintenance,high,Bearing RUL for CBM
paper-0679,included,physical_asset_maintenance,high,CBM spare parts optimization
paper-0680,included,physical_asset_maintenance,high,Industrial robot anomaly detection
paper-0681,included,physical_asset_maintenance,high,Turbofan engine RUL prediction
paper-0682,included,physical_asset_maintenance,high,Vehicle predictive maintenance routing
paper-0683,included,physical_asset_maintenance,high,Industrial noise equipment monitoring
paper-0684,included,physical_asset_maintenance,high,Circuit breaker fault diagnosis
paper-0685,included,physical_asset_maintenance,high,Rotating machinery fault diagnosis
paper-0686,included,physical_asset_maintenance,high,Induction motor fault detection
paper-0687,included,uncertain_but_included,medium,Bridge registration for condition monitoring
paper-0688,excluded,software_it_cyber,high,Software defect prediction
paper-0689,excluded,clinical_human_outcome,high,Breast cancer prognostic biomarker
paper-0690,included,physical_asset_maintenance,high,Punch tool wear monitoring
paper-0691,included,uncertain_but_included,medium,Architectural heritage predictive conservation
paper-0692,included,physical_asset_maintenance,high,Aeronautical structure health indicators
paper-0693,included,physical_asset_maintenance,high,Membrane fouling equipment monitoring
paper-0694,excluded,environment_natural_system,high,Whale entanglement ecosystem study
paper-0695,excluded,generic_nonmaintenance_ai_control,high,Generic anomaly metric
paper-0696,included,physical_asset_maintenance,medium,Switchgear temperature monitoring
paper-0697,included,physical_asset_maintenance,high,Nuclear component RUL prediction
paper-0698,included,physical_asset_maintenance,high,HVAC predictive maintenance
paper-0699,included,physical_asset_maintenance,high,IGBT wire bond degradation monitoring
paper-0700,excluded,software_it_cyber,high,Edge computing task scheduling
paper-0701,excluded,other_nonmaintenance,high,Operational cost weather modeling
paper-0702,included,physical_asset_maintenance,high,Power line defect inspection
paper-0703,excluded,environment_natural_system,high,Beaver river condition assessment
paper-0704,included,physical_asset_maintenance,high,Marine engine CBM forecasting
paper-0705,excluded,environment_natural_system,high,Road weather condition detection
paper-0706,included,physical_asset_maintenance,high,Belt system condition monitoring
paper-0707,included,physical_asset_maintenance,high,Bridge predictive maintenance monitoring
paper-0708,included,physical_asset_maintenance,high,PV system RUL degradation
paper-0709,included,physical_asset_maintenance,high,Cutting tool RUL prediction
paper-0710,included,physical_asset_maintenance,high,Maintenance optimization under risk
paper-0711,included,physical_asset_maintenance,high,Battery RUL SOC SOH prediction
paper-0712,included,physical_asset_maintenance,high,Transformer fault diagnosis
paper-0713,included,physical_asset_maintenance,high,Gearbox vibration fault detection
paper-0714,included,physical_asset_maintenance,high,Aircraft predictive maintenance framework
paper-0715,included,physical_asset_maintenance,high,Working machine fault detection
paper-0716,included,physical_asset_maintenance,high,Wind turbine rotor health
paper-0717,included,physical_asset_maintenance,high,Predictive maintenance RUL framework
paper-0718,included,physical_asset_maintenance,high,Microgrid battery SOH forecasting
paper-0719,included,physical_asset_maintenance,high,Industrial machinery fault detection
paper-0720,included,physical_asset_maintenance,high,Shipyard equipment predictive maintenance
paper-0721,included,physical_asset_maintenance,high,BESS failure prognostics
paper-0722,included,physical_asset_maintenance,high,Wind turbine SCADA anomaly detection
paper-0723,included,physical_asset_maintenance,high,Bearing fault diagnosis
paper-0724,included,physical_asset_maintenance,high,Bearing RUL predictive maintenance
paper-0725,included,physical_asset_maintenance,high,Drivetrain fault diagnosis RUL
paper-0726,included,physical_asset_maintenance,high,Vehicle refrigerant leak repair
paper-0727,included,physical_asset_maintenance,high,Insulation degradation PHM
paper-0728,included,physical_asset_maintenance,high,Distribution network fault prediction
paper-0729,included,physical_asset_maintenance,high,Turbofan engine RUL prediction
paper-0730,included,physical_asset_maintenance,high,Battery impedance degradation monitoring
paper-0731,included,physical_asset_maintenance,high,Industrial asset health assessment
paper-0732,included,physical_asset_maintenance,high,Bearing fault diagnosis
paper-0733,included,physical_asset_maintenance,high,Wind turbine fault estimation
paper-0734,excluded,environment_natural_system,high,Rainfall slope failure study
paper-0735,included,physical_asset_maintenance,high,Collaborative robot anomaly detection
paper-0736,included,physical_asset_maintenance,high,Uncertainty-aware PdM RUL
paper-0737,included,physical_asset_maintenance,high,Structural crack detection sensors
paper-0738,included,physical_asset_maintenance,high,Power infrastructure drone inspection
paper-0739,excluded,generic_nonmaintenance_ai_control,medium,Floating PV performance modeling
paper-0740,included,physical_asset_maintenance,high,Engine fault diagnosis
paper-0741,included,physical_asset_maintenance,high,Rotary machine fault detection
paper-0742,included,physical_asset_maintenance,high,SVG cooling fault monitoring
paper-0743,excluded,business_social_finance,high,Bank failure financial prediction
paper-0744,included,physical_asset_maintenance,high,Multi-component maintenance optimization
paper-0745,included,physical_asset_maintenance,high,Starter bearing RUL prediction
paper-0746,excluded,acronym_collision,high,PDM means prediabetes
paper-0747,included,physical_asset_maintenance,high,PdM evaluation methodology
paper-0748,included,physical_asset_maintenance,high,Bearing vibration fault prediction
paper-0749,included,physical_asset_maintenance,high,Rolling bearing damage diagnosis
paper-0750,included,physical_asset_maintenance,high,Mechanical equipment RUL prediction
paper-0751,included,physical_asset_maintenance,medium,Distributed learning for industrial PdM
paper-0752,included,physical_asset_maintenance,high,Scraper conveyor fault detection
paper-0753,included,uncertain_but_included,medium,Gas turbine vibration prediction
paper-0754,included,physical_asset_maintenance,high,Pump degradation prediction explainability
paper-0755,excluded,generic_nonmaintenance_ai_control,high,Welding quality model drift
paper-0756,excluded,generic_nonmaintenance_ai_control,medium,Rail adhesion estimation for control
paper-0757,included,physical_asset_maintenance,high,Switch machine degradation identification
paper-0758,included,physical_asset_maintenance,high,Milling tool wear monitoring
paper-0759,included,physical_asset_maintenance,high,Industrial equipment PdM optimization
paper-0760,excluded,other_nonmaintenance,high,Composite material failure analysis
paper-0761,included,physical_asset_maintenance,high,Induction motor fault classification
paper-0762,included,uncertain_but_included,medium,Injection molding leakage monitoring
paper-0763,included,physical_asset_maintenance,high,Lithium battery RUL prediction
paper-0764,excluded,generic_nonmaintenance_ai_control,high,Vibrating screen flowrate prediction
paper-0765,included,uncertain_but_included,medium,Converter telemetry condition monitoring
paper-0766,excluded,clinical_human_outcome,high,Human cardiovascular risk prediction
paper-0767,included,physical_asset_maintenance,high,Scaffolding inspection health assessment
paper-0768,included,physical_asset_maintenance,high,Road infrastructure condition assessment
paper-0769,included,physical_asset_maintenance,high,Rotating machinery fault diagnosis
paper-0770,excluded,other_nonmaintenance,high,Composite material pressure damage
paper-0771,included,physical_asset_maintenance,high,UAV engine health assessment
paper-0772,included,physical_asset_maintenance,high,Diesel engine health monitoring
paper-0773,included,physical_asset_maintenance,high,Transformer insulation aging assessment
paper-0774,included,physical_asset_maintenance,high,Battery SOH and RUL prediction
paper-0775,included,physical_asset_maintenance,high,Wind turbine condition monitoring
paper-0776,included,physical_asset_maintenance,high,Gearbox fault detection
paper-0777,excluded,biology_biotech_non_equipment,high,Animal body mass health
paper-0778,included,physical_asset_maintenance,high,Aircraft engine RUL prediction
paper-0779,included,physical_asset_maintenance,high,Industrial machinery predictive maintenance
paper-0780,included,physical_asset_maintenance,high,Motor fault diagnosis
paper-0781,included,physical_asset_maintenance,high,Machining tool wear monitoring
paper-0782,included,physical_asset_maintenance,high,Pharma manufacturing PdM
paper-0783,included,physical_asset_maintenance,high,PV fault detection
paper-0784,included,physical_asset_maintenance,high,Lithium battery RUL prediction
paper-0785,included,physical_asset_maintenance,high,Switching equipment PdM
paper-0786,included,physical_asset_maintenance,high,Refrigeration system RUL
paper-0787,included,physical_asset_maintenance,high,PWR pump time-to-failure
paper-0788,included,uncertain_but_included,medium,Sensor power for motor PdM
paper-0789,included,physical_asset_maintenance,high,Power component RUL prediction
paper-0790,included,physical_asset_maintenance,high,Biomedical device PCB monitoring
paper-0791,included,physical_asset_maintenance,high,Cable condition monitoring
paper-0792,included,physical_asset_maintenance,high,Manufacturing system CBM optimization
paper-0793,included,physical_asset_maintenance,high,Hopper scale wear assessment
paper-0794,included,physical_asset_maintenance,high,Industrial device fault monitoring
paper-0795,included,physical_asset_maintenance,high,Turbofan engine failure prediction
paper-0796,excluded,acronym_collision,high,PDM means pickled mustard
paper-0797,excluded,acronym_collision,high,CBM means circular business model
paper-0798,included,physical_asset_maintenance,high,Relay protection remaining life
paper-0799,included,physical_asset_maintenance,high,Equipment maintenance text analytics
paper-0800,included,physical_asset_maintenance,high,AHU predictive maintenance
