id,decision,reason_category,confidence,notes
paper-2321,included,physical_asset_maintenance,high,industrial equipment life prediction
paper-2322,included,physical_asset_maintenance,high,submersible pump predictive maintenance
paper-2323,included,physical_asset_maintenance,high,engineered system fault diagnostics
paper-2324,included,physical_asset_maintenance,high,chemical equipment fault analysis
paper-2325,included,physical_asset_maintenance,high,machine failure predictive maintenance
paper-2326,included,physical_asset_maintenance,high,thrust bearing anomaly detection
paper-2327,included,physical_asset_maintenance,high,elevator door drive fault diagnosis
paper-2328,included,physical_asset_maintenance,high,induction machine fault detection
paper-2329,included,physical_asset_maintenance,high,hydropower unit anomaly detection
paper-2330,included,physical_asset_maintenance,medium,converter failure mode analysis
paper-2331,included,uncertain_but_included,low,machine monitoring with anomalies
paper-2332,included,physical_asset_maintenance,high,bearing RUL prediction
paper-2333,included,physical_asset_maintenance,high,rotating machinery fault detection
paper-2334,excluded,other_nonmaintenance,high,efficiency measurement not maintenance
paper-2335,excluded,other_nonmaintenance,medium,weather road surface safety
paper-2336,included,physical_asset_maintenance,high,bearing spall severity CBM
paper-2337,included,physical_asset_maintenance,high,lithium battery pack RUL
paper-2338,included,physical_asset_maintenance,high,industrial pump predictive maintenance
paper-2339,included,physical_asset_maintenance,high,bearing fault diagnosis
paper-2340,included,physical_asset_maintenance,high,wind turbine rotor imbalance detection
paper-2341,included,physical_asset_maintenance,high,aeroengine RUL PHM
paper-2342,included,physical_asset_maintenance,high,industrial filter plate RUL
paper-2343,included,physical_asset_maintenance,high,bridge digital twin SHM
paper-2344,included,physical_asset_maintenance,high,rotating machinery fault prediction
paper-2345,excluded,generic_nonmaintenance_ai_control,high,material wave control not maintenance
paper-2346,included,physical_asset_maintenance,high,PEMFC RUL prediction
paper-2347,included,physical_asset_maintenance,high,rotating biological contactor failure prediction
paper-2348,included,physical_asset_maintenance,high,PEMFC degradation RUL
paper-2349,included,physical_asset_maintenance,high,wind turbine blade crack detection
paper-2350,excluded,generic_nonmaintenance_ai_control,medium,ship performance optimization
paper-2351,included,physical_asset_maintenance,high,train braking anomaly monitoring
paper-2352,included,physical_asset_maintenance,high,manufacturing predictive maintenance modeling
paper-2353,included,physical_asset_maintenance,high,IIoT condition based RUL
paper-2354,excluded,environment_natural_system,high,olive soil monitoring
paper-2355,included,physical_asset_maintenance,high,PV predictive cleaning maintenance
paper-2356,included,physical_asset_maintenance,high,machine predictive maintenance framework
paper-2357,included,physical_asset_maintenance,high,gear fault diagnosis predictive maintenance
paper-2358,included,physical_asset_maintenance,high,drilling tool life prediction
paper-2359,included,physical_asset_maintenance,high,high end equipment fault diagnosis
paper-2360,included,physical_asset_maintenance,medium,decision support for machine maintenance
paper-2361,included,physical_asset_maintenance,high,lead acid battery degradation RUL
paper-2362,included,physical_asset_maintenance,high,mechanical system fault diagnosis PHM
paper-2363,excluded,generic_nonmaintenance_ai_control,medium,operating state analysis not maintenance
paper-2364,included,physical_asset_maintenance,medium,building surface change monitoring
paper-2365,excluded,other_nonmaintenance,medium,design optimization of components
paper-2366,excluded,software_it_cyber,high,software defect prediction
paper-2367,excluded,biology_biotech_non_equipment,high,fungal genome biology
paper-2368,included,physical_asset_maintenance,high,hydropower unit condition monitoring
paper-2369,included,physical_asset_maintenance,high,electric motor fault diagnosis
paper-2370,included,physical_asset_maintenance,high,switchgear temperature fault detection
paper-2371,included,physical_asset_maintenance,high,lithium battery RUL framework
paper-2372,included,physical_asset_maintenance,high,maintenance optimization with RUL
paper-2373,included,physical_asset_maintenance,high,oil monitoring wear prediction
paper-2374,included,physical_asset_maintenance,high,bearing fault diagnosis
paper-2375,included,physical_asset_maintenance,medium,flywheel rotor crack degradation
paper-2376,included,physical_asset_maintenance,high,predictive maintenance prognostics diagnostics
paper-2377,included,physical_asset_maintenance,high,locomotive suspension condition monitoring
paper-2378,included,physical_asset_maintenance,high,transformer winding fault locating
paper-2379,excluded,generic_nonmaintenance_ai_control,high,generic time series classification
paper-2380,included,physical_asset_maintenance,high,machine vibration maintenance limits
paper-2381,included,physical_asset_maintenance,high,PHM fault diagnosis RUL agent
paper-2382,included,physical_asset_maintenance,high,multicomponent condition based maintenance
paper-2383,included,physical_asset_maintenance,high,equipment health monitoring
paper-2384,included,physical_asset_maintenance,high,paper cutting machinery CBM
paper-2385,included,physical_asset_maintenance,high,lithium battery RUL prediction
paper-2386,included,physical_asset_maintenance,high,hydroelectric generator temperature monitoring
paper-2387,included,physical_asset_maintenance,high,water pipeline condition assessment
paper-2388,included,physical_asset_maintenance,high,MRO prognostics health management
paper-2389,included,physical_asset_maintenance,high,pump turbine cavitation failure monitoring
paper-2390,excluded,business_social_finance,high,bank failure prediction
paper-2391,excluded,generic_nonmaintenance_ai_control,medium,maritime energy efficiency interface
paper-2392,excluded,generic_nonmaintenance_ai_control,high,energy management digitalization review
paper-2393,included,physical_asset_maintenance,high,lithium battery SOH RUL
paper-2394,included,physical_asset_maintenance,high,CNC anomaly detection predictive maintenance
paper-2395,included,physical_asset_maintenance,high,hard drive prognostics replacement
paper-2396,included,physical_asset_maintenance,high,bridge maintenance sensor power
paper-2397,included,physical_asset_maintenance,high,offshore wind turbine predictive maintenance
paper-2398,included,physical_asset_maintenance,high,rotating machine vibration CBM
paper-2399,included,physical_asset_maintenance,medium,metal part corrosion detection
paper-2400,included,physical_asset_maintenance,high,UAV engine predictive maintenance RUL
