id,decision,reason_category,confidence,notes
paper-0437,excluded,biology_biotech_non_equipment,high,Breast milk PFAS biomonitoring
paper-0438,included,physical_asset_maintenance,high,Degrading systems maintenance strategy
paper-0439,included,physical_asset_maintenance,high,SOFC degradation failure risk analysis
paper-0440,included,physical_asset_maintenance,medium,Industrial data imputation supports PdM
paper-0441,included,physical_asset_maintenance,high,In-service pipeline fracture assessment
paper-0442,included,physical_asset_maintenance,high,Gearbox fault severity classification
paper-0443,included,physical_asset_maintenance,high,LLMs for predictive maintenance planning
paper-0444,included,physical_asset_maintenance,high,Converter capacitance condition monitoring
paper-0445,included,physical_asset_maintenance,high,Hydraulic turbine cavitation diagnostics
paper-0446,included,physical_asset_maintenance,high,SOFC fault diagnosis and propagation
paper-0447,included,physical_asset_maintenance,medium,Harvester enables machinery condition monitoring
paper-0448,included,physical_asset_maintenance,high,Wind turbine gearbox fault diagnosis
paper-0449,included,physical_asset_maintenance,high,Milling tool RUL prediction
paper-0450,excluded,software_it_cyber,high,LDoS cyberattack detection
paper-0451,included,physical_asset_maintenance,medium,PV module condition monitoring characterization
paper-0452,included,physical_asset_maintenance,high,Battery RUL for PHM
paper-0453,excluded,clinical_human_outcome,high,EEG human state monitoring not equipment
paper-0454,excluded,environment_natural_system,high,Crop leaf segmentation
paper-0455,included,physical_asset_maintenance,medium,Drill pipe assembly failure prediction
paper-0456,included,physical_asset_maintenance,high,Rotating machinery anomaly detection
paper-0457,included,physical_asset_maintenance,high,Bus engine oil CBM
paper-0458,excluded,other_nonmaintenance,high,Energy harvesting device not maintenance
paper-0459,included,uncertain_but_included,low,Gearbox temperature forecasting may support monitoring
paper-0460,included,physical_asset_maintenance,medium,Pipe fracture failure assessment
paper-0461,excluded,generic_nonmaintenance_ai_control,high,Ship fuel efficiency modeling not maintenance
paper-0462,included,physical_asset_maintenance,high,Bearing fault progression characterization
paper-0463,included,physical_asset_maintenance,high,CT scanner condition monitoring
paper-0464,included,physical_asset_maintenance,high,Synchronous machine fault diagnosis
paper-0465,excluded,generic_nonmaintenance_ai_control,high,Lean manufacturing barriers not maintenance
paper-0466,included,physical_asset_maintenance,high,Wind turbine gearbox fault diagnosis
paper-0467,excluded,generic_nonmaintenance_ai_control,medium,Micro-hydro design control not maintenance
paper-0468,excluded,clinical_human_outcome,high,Heart failure prediction
paper-0469,included,physical_asset_maintenance,high,Battery degradation diagnosis
paper-0470,included,uncertain_but_included,medium,Digital twin framework for SHM
paper-0471,included,physical_asset_maintenance,high,GIS GIL defect diagnosis
paper-0472,included,physical_asset_maintenance,high,Railway track degradation for inspection
paper-0473,included,physical_asset_maintenance,high,IIoT predictive maintenance models
paper-0474,included,physical_asset_maintenance,high,Battery SOH and RUL prognostics
paper-0475,excluded,other_nonmaintenance,high,Rail vibration energy harvesting only
paper-0476,included,physical_asset_maintenance,high,Asset network maintenance optimization
paper-0477,included,physical_asset_maintenance,medium,Retrofitting manufacturing systems for fault diagnosis
paper-0478,included,physical_asset_maintenance,high,District heating substation fault detection
paper-0479,included,physical_asset_maintenance,high,Vessel engine condition monitoring device
paper-0480,excluded,environment_natural_system,high,Rock failure criterion not maintenance
paper-0481,included,physical_asset_maintenance,high,Hydraulic machinery cavitation detection
paper-0482,included,physical_asset_maintenance,medium,Battery degradation aware RUL management
paper-0483,included,physical_asset_maintenance,high,Early battery degradation prediction
paper-0484,included,physical_asset_maintenance,high,Wind turbine anomaly detection
paper-0485,included,physical_asset_maintenance,high,Railway fault prediction
paper-0486,included,physical_asset_maintenance,high,CNC tool wear condition monitoring
paper-0487,included,physical_asset_maintenance,high,Bearing spall severity assessment
paper-0488,included,physical_asset_maintenance,high,Turbofan engine RUL prediction
paper-0489,included,physical_asset_maintenance,high,PMSM multi-fault diagnosis
paper-0490,included,physical_asset_maintenance,high,Mine shaft maintenance decision model
paper-0491,included,physical_asset_maintenance,high,BLDC motor fault detection
paper-0492,included,physical_asset_maintenance,high,Battery SOH and RUL prediction
paper-0493,included,physical_asset_maintenance,high,Pipeline leak condition monitoring
paper-0494,included,uncertain_but_included,medium,Tunnel failure prediction supports safety
paper-0495,excluded,other_nonmaintenance,high,Road thermal energy model not maintenance
paper-0496,excluded,generic_nonmaintenance_ai_control,high,Generic digital twin consistency framework
paper-0497,included,physical_asset_maintenance,high,Battery RUL forecasting
paper-0498,excluded,other_nonmaintenance,high,Material circularity assessment not maintenance
paper-0499,excluded,business_social_finance,high,Logistics transparency blockchain study
paper-0500,included,physical_asset_maintenance,high,Rotordynamic twin calibration for monitoring
paper-0501,included,physical_asset_maintenance,high,Bearing fault detection sensors
paper-0502,included,physical_asset_maintenance,high,Refrigeration equipment predictive maintenance
paper-0503,excluded,business_social_finance,high,Business process twins not asset maintenance
paper-0504,included,uncertain_but_included,low,AI energy systems includes PdM keyword
paper-0505,excluded,other_nonmaintenance,medium,Battery crash safety not maintenance
paper-0506,included,physical_asset_maintenance,high,SOFC SOH and RUL forecasting
paper-0507,included,physical_asset_maintenance,high,Rolling bearing RUL prediction
paper-0508,included,physical_asset_maintenance,high,Electric powertrain health monitoring
paper-0509,included,physical_asset_maintenance,high,Wind turbine fault detection for PdM
paper-0510,included,physical_asset_maintenance,high,Mining centrifuge predictive maintenance
paper-0511,excluded,generic_nonmaintenance_ai_control,medium,Battery SoC prediction not maintenance
paper-0512,included,physical_asset_maintenance,high,Crane boom fault diagnosis
paper-0513,included,physical_asset_maintenance,high,Ship engine room diagnostics and PdM
paper-0514,included,physical_asset_maintenance,high,Equipment RUL online learning
paper-0515,excluded,generic_nonmaintenance_ai_control,high,Industrial training chatbot study
paper-0516,included,physical_asset_maintenance,high,Railway maintenance optimization
paper-0517,included,physical_asset_maintenance,high,Industrial DT predictive maintenance
paper-0518,included,physical_asset_maintenance,high,Circuit breaker health assessment
paper-0519,included,physical_asset_maintenance,high,Battery RUL prediction
paper-0520,included,physical_asset_maintenance,high,Cycloidal gear degradation analysis
paper-0521,included,physical_asset_maintenance,high,Dynamic maintenance optimization
paper-0522,excluded,environment_natural_system,medium,Sedimentary rock failure not maintenance
paper-0523,included,physical_asset_maintenance,high,Milling tool RUL prediction
paper-0524,included,physical_asset_maintenance,high,Aero-engine FMU SOH PHM
paper-0525,included,physical_asset_maintenance,high,Train suspension fault localization
paper-0526,included,physical_asset_maintenance,high,Transformer RUL prediction
paper-0527,included,physical_asset_maintenance,high,Battery SOH and RUL estimation
paper-0528,excluded,environment_natural_system,high,Landslide early warning natural hazard
paper-0529,included,physical_asset_maintenance,high,Mining vehicle breakdown prediction
paper-0530,included,physical_asset_maintenance,high,Aero-engine RUL PHM
paper-0531,included,physical_asset_maintenance,high,Cross-domain condition monitoring for PdM
paper-0532,included,physical_asset_maintenance,high,Battery cycle-level RUL estimation
paper-0533,included,physical_asset_maintenance,high,Industrial PdM with RUL
paper-0534,excluded,acronym_collision,high,PDM lubricant compound acronym
paper-0535,included,physical_asset_maintenance,high,Bridge SHM predictive maintenance
paper-0536,included,physical_asset_maintenance,high,Milling tool PHM RUL
paper-0537,included,physical_asset_maintenance,high,Power cable health monitoring
paper-0538,included,uncertain_but_included,low,Filter pressure may support turbine maintenance
paper-0539,included,physical_asset_maintenance,high,Capacitor condition monitoring for CBM
paper-0540,included,physical_asset_maintenance,high,Nuclear cable aging diagnostics
paper-0541,included,physical_asset_maintenance,high,Detacher predictive maintenance
paper-0542,included,physical_asset_maintenance,high,Fuel cell degradation health monitoring
paper-0543,included,physical_asset_maintenance,high,Solar PV degradation forecasting
paper-0544,included,physical_asset_maintenance,high,Industrial machinery fault diagnosis platform
paper-0545,included,physical_asset_maintenance,high,Substation PdM and RUL prediction
paper-0546,included,physical_asset_maintenance,high,Electrolyzer condition monitoring for PdM
paper-0547,included,physical_asset_maintenance,high,Laser cutting machine PdM
paper-0548,included,physical_asset_maintenance,high,Milling cutter RUL monitoring
paper-0549,included,physical_asset_maintenance,medium,Tool lifespan guided RUL policy
paper-0550,included,physical_asset_maintenance,high,Robotic arm predictive fault diagnosis
paper-0551,included,physical_asset_maintenance,medium,Manufacturing planning with predictive maintenance
paper-0552,included,physical_asset_maintenance,high,CBM inspection maintenance optimization
paper-0553,included,physical_asset_maintenance,high,Bearing RUL prediction
paper-0554,excluded,software_it_cyber,high,MANET link failure prediction
paper-0555,included,physical_asset_maintenance,high,Edge battery RUL prediction
paper-0556,included,physical_asset_maintenance,high,Railway surface condition monitoring
paper-0557,included,physical_asset_maintenance,high,Substation equipment predictive maintenance
paper-0558,included,physical_asset_maintenance,high,Machinery fault classification for PdM
paper-0559,included,physical_asset_maintenance,medium,Cavitation erosion degradation modeling
paper-0560,included,physical_asset_maintenance,high,Bioreactor membrane fouling anomaly detection
paper-0561,included,physical_asset_maintenance,high,Prescriptive maintenance framework
paper-0562,included,physical_asset_maintenance,high,Predictive maintenance probability calibration
paper-0563,included,physical_asset_maintenance,high,Health state prediction for PdM
paper-0564,included,physical_asset_maintenance,high,Railway track fault classification
paper-0565,included,physical_asset_maintenance,high,Physical data center hardware PdM
paper-0566,included,physical_asset_maintenance,high,Solar panel fault diagnosis
paper-0567,included,physical_asset_maintenance,high,Robotic workcell maintenance framework
paper-0568,included,physical_asset_maintenance,medium,AMR ultrasonic condition monitoring framework
paper-0569,included,physical_asset_maintenance,high,Condition-based maintenance optimization
paper-0570,included,physical_asset_maintenance,high,Landing gear fatigue SHM RUL
paper-0571,included,physical_asset_maintenance,high,Aeroengine digital twin monitoring
paper-0572,included,physical_asset_maintenance,medium,Hydrogen microgrid predictive maintenance
paper-0573,included,physical_asset_maintenance,medium,Generic PHM RUL modeling
paper-0574,included,physical_asset_maintenance,high,Grinding mill wear monitoring
paper-0575,included,physical_asset_maintenance,medium,Reliability prognostics for PdM
paper-0576,included,physical_asset_maintenance,high,Drone blade fault diagnosis
paper-0577,included,physical_asset_maintenance,high,RUL prediction for C-MAPSS engines
paper-0578,included,uncertain_but_included,low,IoT reliability PdM context unclear
paper-0579,included,physical_asset_maintenance,high,Pipeline erosion corrosion monitoring
paper-0580,included,physical_asset_maintenance,high,Mining SAG mill predictive maintenance
paper-0581,included,physical_asset_maintenance,high,Aircraft engine RUL prognostics
paper-0582,excluded,biology_biotech_non_equipment,high,Rat astrocyte neuroscience study
paper-0583,included,physical_asset_maintenance,high,Battery RUL prediction
paper-0584,included,physical_asset_maintenance,high,Power transformer fault diagnosis
paper-0585,included,physical_asset_maintenance,medium,Deformation sensor for condition monitoring
paper-0586,included,physical_asset_maintenance,high,Hydropower rubber seal aging assessment
paper-0587,included,physical_asset_maintenance,medium,Appliance monitoring supports predictive maintenance
paper-0588,included,physical_asset_maintenance,medium,DC machine thermal condition monitoring
paper-0589,included,physical_asset_maintenance,high,Inverter IGBT aging RUL
paper-0590,included,physical_asset_maintenance,high,Pneumatic conveying predictive maintenance
paper-0591,included,physical_asset_maintenance,high,Engineering system RUL estimation
paper-0592,included,physical_asset_maintenance,high,Satellite battery predictive maintenance
paper-0593,included,physical_asset_maintenance,medium,Motor diagnostic signal denoising
paper-0594,included,physical_asset_maintenance,high,Wind turbine monitoring fault diagnosis
paper-0595,included,physical_asset_maintenance,high,Equipment degradation modeling for CBM
paper-0596,included,physical_asset_maintenance,high,Motor fault diagnosis
paper-0597,included,physical_asset_maintenance,high,Surge arrester condition monitoring
paper-0598,included,physical_asset_maintenance,high,Submarine cable condition monitoring
paper-0599,included,physical_asset_maintenance,high,Refrigerated container anomaly detection
paper-0600,included,physical_asset_maintenance,high,CBM and spare provisioning optimization
