id,decision,reason_category,confidence,notes
paper-2681,excluded,other_nonmaintenance,high,Pilot attention monitoring
paper-2682,included,physical_asset_maintenance,high,PHM system health monitoring
paper-2683,included,physical_asset_maintenance,high,Bearing RUL prediction
paper-2684,included,physical_asset_maintenance,high,Nuclear piping RUL
paper-2685,included,physical_asset_maintenance,high,Battery SOH RUL
paper-2686,included,physical_asset_maintenance,medium,FBG monitoring sensor system
paper-2687,included,physical_asset_maintenance,high,Transformer OLTC fault diagnosis
paper-2688,included,physical_asset_maintenance,high,Tablet press maintenance scheduling
paper-2689,included,physical_asset_maintenance,high,Centrifugal pump maintenance dataset
paper-2690,included,uncertain_but_included,medium,Weld defect condition monitoring
paper-2691,included,physical_asset_maintenance,high,PHM fault diagnosis explainability
paper-2692,included,physical_asset_maintenance,high,Railway equipment fault diagnosis
paper-2693,included,physical_asset_maintenance,high,Induction motor bearing faults
paper-2694,excluded,other_nonmaintenance,medium,Composite material failure mechanics
paper-2695,excluded,clinical_human_outcome,high,Kidney failure prediction
paper-2696,included,physical_asset_maintenance,high,Aircraft engine RUL
paper-2697,included,physical_asset_maintenance,high,Bearing lifespan RUL
paper-2698,included,physical_asset_maintenance,high,Structural damage identification
paper-2699,included,physical_asset_maintenance,high,Tool wear prediction
paper-2700,included,physical_asset_maintenance,high,Induction motor bearing contamination
paper-2701,excluded,generic_nonmaintenance_ai_control,high,RFID sensing platform only
paper-2702,excluded,generic_nonmaintenance_ai_control,medium,Generic road digital twin
paper-2703,included,physical_asset_maintenance,high,Asset predictive maintenance comparison
paper-2704,included,physical_asset_maintenance,high,Filter press medium degradation
paper-2705,included,physical_asset_maintenance,high,Cost-sensitive PdM models
paper-2706,included,physical_asset_maintenance,high,Additive manufacturing machine maintenance
paper-2707,included,physical_asset_maintenance,high,Aeroengine RUL prediction
paper-2708,included,physical_asset_maintenance,high,Degrading systems RUL theory
paper-2709,included,physical_asset_maintenance,high,Aircraft downtime maintenance logistics
paper-2710,included,uncertain_but_included,medium,Gas leak condition monitoring
paper-2711,included,physical_asset_maintenance,medium,Power grid reliability maintenance
paper-2712,included,physical_asset_maintenance,high,Bearing RUL transfer prediction
paper-2713,included,physical_asset_maintenance,high,Piston pump fault diagnosis
paper-2714,included,physical_asset_maintenance,high,Lithium battery RUL
paper-2715,included,physical_asset_maintenance,medium,Turbine clearance condition measurement
paper-2716,included,physical_asset_maintenance,high,Greenhouse electrical equipment monitoring
paper-2717,included,uncertain_but_included,low,PV dust condition modeling
paper-2718,included,physical_asset_maintenance,high,Wear monitoring RUL
paper-2719,excluded,biology_biotech_non_equipment,high,Plant protease biology
paper-2720,excluded,clinical_human_outcome,high,Childhood asthma risk prediction
paper-2721,included,physical_asset_maintenance,high,Aircraft landing gear PdM
paper-2722,included,physical_asset_maintenance,high,Gear drive vibration diagnostics
paper-2723,included,physical_asset_maintenance,high,Bearing health indicators
paper-2724,excluded,other_nonmaintenance,medium,Interconnect failure physics
paper-2725,included,physical_asset_maintenance,high,Battery SOH RUL
paper-2726,included,uncertain_but_included,medium,Transmission grounding measurement
paper-2727,included,physical_asset_maintenance,high,CNC failure prediction
paper-2728,included,physical_asset_maintenance,high,CBM policy optimization
paper-2729,included,physical_asset_maintenance,high,Rotating machinery unbalance detection
paper-2730,included,physical_asset_maintenance,high,PdM implementation factors
paper-2731,included,physical_asset_maintenance,high,Spare parts linked to PdM
paper-2732,included,physical_asset_maintenance,high,Road condition maintenance management
paper-2733,included,physical_asset_maintenance,high,Lithium battery RUL
paper-2734,included,physical_asset_maintenance,high,Water pipe failure prediction
paper-2735,included,physical_asset_maintenance,high,Gearbox health diagnostics
paper-2736,included,physical_asset_maintenance,medium,ITC equipment prescriptive maintenance
paper-2737,excluded,environment_natural_system,high,Drought condition reports
paper-2738,excluded,software_it_cyber,high,Software maintainability prediction
paper-2739,included,physical_asset_maintenance,high,Machine health anomaly detection
paper-2740,included,physical_asset_maintenance,high,Rotating equipment PdM robustness
paper-2741,included,physical_asset_maintenance,high,Synchronous machine temperature PdM
paper-2742,excluded,generic_nonmaintenance_ai_control,high,Vehicle collision risk control
paper-2743,included,physical_asset_maintenance,high,Industrial predictive maintenance models
paper-2744,excluded,generic_nonmaintenance_ai_control,high,Building energy optimization
paper-2745,included,physical_asset_maintenance,high,PEMFC degradation maintenance recommendations
paper-2746,excluded,environment_natural_system,medium,Rock creep failure prediction
paper-2747,included,physical_asset_maintenance,high,CBM degradation health index
paper-2748,included,physical_asset_maintenance,high,Offshore wind CBOM framework
paper-2749,excluded,biology_biotech_non_equipment,high,Kombucha fermentation optimization
paper-2750,included,uncertain_but_included,medium,Actuator model with health monitoring
paper-2751,included,physical_asset_maintenance,high,Electric machine bearing detection
paper-2752,excluded,environment_natural_system,high,Sandstone freeze-thaw failure
paper-2753,included,physical_asset_maintenance,high,Bearing RUL prediction
paper-2754,included,physical_asset_maintenance,high,Gas pipeline corrosion prediction
paper-2755,included,physical_asset_maintenance,high,Water pipe maintenance prediction
paper-2756,included,physical_asset_maintenance,high,Bridge digital twin SHM
paper-2757,excluded,business_social_finance,high,Microfinance failure prediction
paper-2758,included,physical_asset_maintenance,high,Grinding machine predictive maintenance
paper-2759,included,physical_asset_maintenance,high,Wind turbine bearing fault
paper-2760,included,physical_asset_maintenance,high,RL predictive maintenance policy
paper-2761,included,physical_asset_maintenance,high,Buck converter condition monitoring
paper-2762,included,physical_asset_maintenance,high,Tool wear RUL prediction
paper-2763,included,physical_asset_maintenance,high,Distillation fouling maintenance scheduling
paper-2764,excluded,generic_nonmaintenance_ai_control,medium,Additive manufacturing defect control
paper-2765,included,physical_asset_maintenance,high,Turbine engine RUL estimation
paper-2766,excluded,generic_nonmaintenance_ai_control,high,Transport user experience model
paper-2767,included,physical_asset_maintenance,high,HVDC diagnostics condition monitoring
paper-2768,excluded,clinical_human_outcome,high,Wearable physiological monitoring
paper-2769,included,physical_asset_maintenance,high,Water infrastructure PdM planning
paper-2770,included,physical_asset_maintenance,high,Compressor anomaly predictive maintenance
paper-2771,included,physical_asset_maintenance,high,Milling tool condition monitoring
paper-2772,included,physical_asset_maintenance,high,Rotating shaft RUL monitoring
paper-2773,included,physical_asset_maintenance,high,Industrial equipment intelligent maintenance
paper-2774,included,physical_asset_maintenance,high,Bearing RUL critical points
paper-2775,included,physical_asset_maintenance,high,Bearing intelligent fault diagnosis
paper-2776,included,physical_asset_maintenance,high,Smart manufacturing PdM data quality
paper-2777,included,physical_asset_maintenance,high,EV battery lifetime optimization
paper-2778,excluded,environment_natural_system,high,Stream ecological monitoring
paper-2779,excluded,generic_nonmaintenance_ai_control,medium,Machining quality monitoring
paper-2780,included,physical_asset_maintenance,high,Road crack infrastructure maintenance
paper-2781,included,physical_asset_maintenance,medium,Power equipment condition sensor
paper-2782,included,physical_asset_maintenance,high,Aeroengine RUL prediction
paper-2783,included,physical_asset_maintenance,high,Milling tool condition monitoring
paper-2784,included,physical_asset_maintenance,high,Battery health predictive maintenance
paper-2785,excluded,software_it_cyber,high,Power grid GPS spoofing
paper-2786,included,physical_asset_maintenance,high,Machine tool RUL
paper-2787,included,physical_asset_maintenance,high,Tribological wear monitoring
paper-2788,excluded,clinical_human_outcome,high,Surgical flap failure prediction
paper-2789,included,physical_asset_maintenance,high,Marine energy maintenance scheduling
paper-2790,included,physical_asset_maintenance,high,Gearbox digital twin diagnosis
paper-2791,included,uncertain_but_included,medium,Engineering failure report generation
paper-2792,included,physical_asset_maintenance,high,RC beam SHM maintenance
paper-2793,included,physical_asset_maintenance,high,Battery RUL domain generalization
paper-2794,included,physical_asset_maintenance,high,Industrial maintenance work instructions
paper-2795,included,physical_asset_maintenance,high,Transformer fault diagnosis
paper-2796,included,physical_asset_maintenance,high,Milling machine RUL
paper-2797,included,physical_asset_maintenance,high,Conveyor belt predictive refurbishment
paper-2798,included,physical_asset_maintenance,high,Pump fault preventive maintenance
paper-2799,included,physical_asset_maintenance,high,Expressway equipment fault prediction
paper-2800,included,physical_asset_maintenance,high,Complex equipment RUL digital twin
