id,decision,reason_category,confidence,notes
paper-2480,excluded,generic_nonmaintenance_ai_control,high,metallurgical process optimization
paper-2481,excluded,business_social_finance,high,credit union failure prediction
paper-2482,included,physical_asset_maintenance,high,sawing machine anomaly detection
paper-2483,excluded,clinical_human_outcome,high,wearable respiration monitoring
paper-2484,excluded,generic_nonmaintenance_ai_control,high,separator performance optimization
paper-2485,included,physical_asset_maintenance,high,mechanical signal fault diagnosis
paper-2486,included,physical_asset_maintenance,high,roller bearing RUL prediction
paper-2487,excluded,other_nonmaintenance,high,mathematical elasticity problem
paper-2488,included,physical_asset_maintenance,high,wind equipment fault early warning
paper-2489,included,physical_asset_maintenance,high,industrial condition monitoring
paper-2490,included,physical_asset_maintenance,medium,BLDC motor fault detection inspection
paper-2491,included,physical_asset_maintenance,high,battery SOH and RUL prediction
paper-2492,included,physical_asset_maintenance,high,train running gear fault diagnosis
paper-2493,excluded,generic_nonmaintenance_ai_control,high,industrial steam energy management
paper-2494,excluded,other_nonmaintenance,high,pipe mechanics design study
paper-2495,included,physical_asset_maintenance,high,wind gearbox life extension
paper-2496,included,physical_asset_maintenance,high,wind turbine bearing condition monitoring
paper-2497,included,uncertain_but_included,medium,smart building predictive maintenance mentioned
paper-2498,included,physical_asset_maintenance,high,spindle condition monitoring diagnostics
paper-2499,included,physical_asset_maintenance,high,diesel engine fault diagnosis
paper-2500,included,uncertain_but_included,medium,PV digital twin maintenance support
paper-2501,included,physical_asset_maintenance,high,battery RUL prediction
paper-2502,included,physical_asset_maintenance,high,bearing dataset for machine health
paper-2503,included,physical_asset_maintenance,high,gear condition monitoring
paper-2504,included,physical_asset_maintenance,high,secure predictive maintenance manufacturing
paper-2505,included,physical_asset_maintenance,high,circuit breaker fault prediction
paper-2506,included,physical_asset_maintenance,high,headstock bearing vibro diagnostics
paper-2507,included,physical_asset_maintenance,medium,battery aging effects for reliability
paper-2508,excluded,clinical_human_outcome,high,patient right heart failure prediction
paper-2509,included,physical_asset_maintenance,high,asset management predictive maintenance
paper-2510,included,physical_asset_maintenance,high,motor fault diagnosis digital twin
paper-2511,included,physical_asset_maintenance,high,aircraft system diagnostics health management
paper-2512,excluded,other_nonmaintenance,high,building material recycling study
paper-2513,included,physical_asset_maintenance,high,IIoT predictive maintenance architecture
paper-2514,included,physical_asset_maintenance,high,virtual sensing for condition monitoring
paper-2515,included,physical_asset_maintenance,high,supercapacitor degradation and RUL
paper-2516,included,physical_asset_maintenance,high,coal mill condition monitoring
paper-2517,included,physical_asset_maintenance,high,equipment RUL prediction
paper-2518,included,physical_asset_maintenance,high,wind gearbox fault detection
paper-2519,included,physical_asset_maintenance,high,substation infrared fault detection
paper-2520,included,physical_asset_maintenance,high,bearing fault diagnosis
paper-2521,included,physical_asset_maintenance,high,PV maintenance and replacement strategy
paper-2522,included,physical_asset_maintenance,high,power device degradation monitoring
paper-2523,included,physical_asset_maintenance,medium,sensor data imputation for monitoring
paper-2524,excluded,generic_nonmaintenance_ai_control,high,dairy production optimization
paper-2525,excluded,other_nonmaintenance,medium,glazing failure risk design
paper-2526,included,physical_asset_maintenance,high,geothermal equipment condition monitoring
paper-2527,excluded,other_nonmaintenance,high,material corrosion prediction study
paper-2528,included,physical_asset_maintenance,high,pipe deformation early failure detection
paper-2529,included,physical_asset_maintenance,medium,industrial predictive maintenance data analysis
paper-2530,excluded,generic_nonmaintenance_ai_control,high,simulation education not maintenance
paper-2531,excluded,generic_nonmaintenance_ai_control,medium,IIoT communication platform
paper-2532,included,physical_asset_maintenance,high,rotating machine condition monitoring
paper-2533,included,physical_asset_maintenance,high,marine engine maintenance optimization
paper-2534,included,physical_asset_maintenance,high,smart manufacturing predictive maintenance
paper-2535,included,physical_asset_maintenance,high,centrifugal pump fault diagnosis
paper-2536,excluded,generic_nonmaintenance_ai_control,high,steam generator modeling only
paper-2537,included,physical_asset_maintenance,medium,compressor system preventive maintenance
paper-2538,included,physical_asset_maintenance,high,water infrastructure asset management
paper-2539,excluded,software_it_cyber,high,industrial intrusion detection
paper-2540,included,physical_asset_maintenance,high,bus bar degradation diagnosis
paper-2541,included,physical_asset_maintenance,high,bearing RUL prediction
paper-2542,included,physical_asset_maintenance,high,induction motor predictive maintenance
paper-2543,included,physical_asset_maintenance,medium,bearing defect vibration model
paper-2544,excluded,environment_natural_system,high,sandstone fracture geology
paper-2545,excluded,generic_nonmaintenance_ai_control,high,CNC wood milling adaptive control
paper-2546,included,physical_asset_maintenance,high,pumped hydro turbine reliability analysis
paper-2547,included,physical_asset_maintenance,medium,solar predictive maintenance applications
paper-2548,included,physical_asset_maintenance,high,IoT predictive maintenance architecture
paper-2549,included,physical_asset_maintenance,high,ship corrosion inspection
paper-2550,included,physical_asset_maintenance,high,aero engine RUL PHM
paper-2551,included,physical_asset_maintenance,high,PEMFC online fault diagnosis
paper-2552,included,physical_asset_maintenance,high,battery online impedance health monitoring
paper-2553,included,physical_asset_maintenance,high,industrial belt prescriptive maintenance
paper-2554,included,physical_asset_maintenance,high,bridge slab deterioration maintenance
paper-2555,included,physical_asset_maintenance,high,track defect condition assessment
paper-2556,included,physical_asset_maintenance,high,abrasive belt wear monitoring
paper-2557,included,physical_asset_maintenance,high,wind turbine blade defect detection
paper-2558,included,physical_asset_maintenance,high,battery SOH and RUL estimation
paper-2559,included,physical_asset_maintenance,high,rolling bearing RUL prediction
paper-2560,included,physical_asset_maintenance,high,pressure vessel fatigue life monitoring
paper-2561,included,physical_asset_maintenance,high,UAV battery RUL estimation
paper-2562,excluded,generic_nonmaintenance_ai_control,high,robotic grasp task failure
paper-2563,included,physical_asset_maintenance,medium,boiler component failure analysis
paper-2564,included,physical_asset_maintenance,high,machine anomaly detection
paper-2565,excluded,acronym_collision,high,CBM-I cognitive bias modification
paper-2566,included,physical_asset_maintenance,high,equipment fault early warning
paper-2567,included,physical_asset_maintenance,high,GILB insulation defect diagnosis
paper-2568,included,physical_asset_maintenance,high,pipeline residual strength forecasting
paper-2569,included,physical_asset_maintenance,medium,transformer anomaly vibration analysis
paper-2570,included,physical_asset_maintenance,high,battery RUL prediction
paper-2571,included,physical_asset_maintenance,high,CT X-ray tube predictive maintenance
paper-2572,included,physical_asset_maintenance,high,rotating shaft fault diagnosis
paper-2573,included,physical_asset_maintenance,high,planetary gearbox health monitoring
paper-2574,excluded,clinical_human_outcome,high,CKD kidney failure prediction
paper-2575,included,physical_asset_maintenance,high,power electronics capacitor diagnosis
paper-2576,excluded,software_it_cyber,medium,IoT network fault tolerance
paper-2577,included,physical_asset_maintenance,high,MMC capacitor aging monitoring
paper-2578,included,physical_asset_maintenance,high,condition based maintenance policy
paper-2579,included,physical_asset_maintenance,high,elevator PMSM predictive maintenance
paper-2580,included,physical_asset_maintenance,high,bearing RUL prediction
paper-2581,excluded,business_social_finance,high,worker safety case study
paper-2582,excluded,clinical_human_outcome,high,clinical arrhythmia prediction
paper-2583,excluded,business_social_finance,medium,digital maturity assessment
paper-2584,included,physical_asset_maintenance,high,strain gauge integration for monitoring
paper-2585,included,physical_asset_maintenance,high,harvester machinery maintenance prediction
paper-2586,excluded,other_nonmaintenance,high,tractor driver safety analysis
paper-2587,included,physical_asset_maintenance,high,self powered machine condition monitoring
paper-2588,included,physical_asset_maintenance,medium,transformer insulation aging reliability
paper-2589,included,physical_asset_maintenance,high,bearing damage detection
paper-2590,included,physical_asset_maintenance,high,mooring hydraulic system fault diagnosis
paper-2591,included,uncertain_but_included,medium,FMEA risks for manufacturing maintenance
paper-2592,included,physical_asset_maintenance,high,automotive suspension predictive maintenance
paper-2593,included,physical_asset_maintenance,high,bearing fault diagnosis
paper-2594,excluded,clinical_human_outcome,high,corneal graft visual outcome prediction
paper-2595,included,physical_asset_maintenance,high,molding machine mold health monitoring
paper-2596,excluded,generic_nonmaintenance_ai_control,high,desalination performance prediction
paper-2597,included,physical_asset_maintenance,high,road condition monitoring for repairs
paper-2598,included,physical_asset_maintenance,high,blade vibration health monitoring
paper-2599,excluded,generic_nonmaintenance_ai_control,medium,AR digital twin visualization
paper-2600,included,physical_asset_maintenance,high,EV battery degradation and RUL
