id,decision,reason_category,confidence,notes
paper-1181,included,physical_asset_maintenance,high,Bridge concrete damage monitoring
paper-1182,excluded,biology_biotech_non_equipment,high,Sow biological measurement
paper-1183,included,physical_asset_maintenance,high,Elevator predictive maintenance
paper-1184,included,physical_asset_maintenance,high,Generator diagnostics condition monitoring
paper-1185,included,physical_asset_maintenance,high,PLC module capacitor aging
paper-1186,included,physical_asset_maintenance,high,Helicopter engine health monitoring
paper-1187,included,physical_asset_maintenance,high,Engine misfire diagnosis
paper-1188,included,physical_asset_maintenance,high,Multi component CBM decisions
paper-1189,included,uncertain_but_included,medium,Control data acquisition for maintenance
paper-1190,included,physical_asset_maintenance,high,Generic equipment RUL method
paper-1191,included,physical_asset_maintenance,high,Milling machine cutter wear prediction
paper-1192,excluded,generic_nonmaintenance_ai_control,medium,Water level logistics twin
paper-1193,included,physical_asset_maintenance,high,Interactive art installation maintenance
paper-1194,included,physical_asset_maintenance,high,Industrial prognostics with concept models
paper-1195,included,physical_asset_maintenance,medium,Process state classification supports maintenance
paper-1196,excluded,generic_nonmaintenance_ai_control,medium,Solar heater performance monitoring
paper-1197,excluded,generic_nonmaintenance_ai_control,high,Manufacturing inefficiency classification
paper-1198,included,physical_asset_maintenance,high,PCB thermographic fault detection
paper-1199,included,physical_asset_maintenance,high,Road condition detection
paper-1200,included,physical_asset_maintenance,high,Subgrade defect monitoring
