id,decision,reason_category,confidence,notes
paper-3442,included,physical_asset_maintenance,high,Condition-based maintenance policies
paper-3443,included,physical_asset_maintenance,high,Li-ion battery RUL prediction
paper-3444,included,physical_asset_maintenance,high,Marine engine PHM prognosis
paper-3445,included,physical_asset_maintenance,high,Gear wear monitoring for predictive maintenance
paper-3446,included,physical_asset_maintenance,high,Power module aging indicator for PdM
paper-3447,included,physical_asset_maintenance,medium,Wind turbine gearbox reliability monitoring
paper-3448,included,physical_asset_maintenance,high,Pipeline condition monitoring
paper-3449,included,physical_asset_maintenance,high,IGBT RUL prediction
paper-3450,included,physical_asset_maintenance,high,Critical equipment RUL prediction
paper-3451,excluded,other_nonmaintenance,medium,Electrochemical migration mechanism only
paper-3452,included,physical_asset_maintenance,high,Compressor anomaly detection for PdM
paper-3453,included,physical_asset_maintenance,high,Gear transmission RUL prediction
paper-3454,included,uncertain_but_included,medium,Generic RUL method likely equipment
paper-3455,included,physical_asset_maintenance,high,Transformer dissolved gas fault monitoring
paper-3456,included,physical_asset_maintenance,high,Divertor failure risk predictive maintenance
paper-3457,included,physical_asset_maintenance,high,Railway axle vibration maintenance
paper-3458,included,physical_asset_maintenance,high,E-bike lithium battery RUL estimation
paper-3459,included,physical_asset_maintenance,high,Tool condition monitoring
paper-3460,included,physical_asset_maintenance,high,Wind bearing grease degradation
paper-3461,included,physical_asset_maintenance,high,Cable sheath protector aging assessment
paper-3462,included,physical_asset_maintenance,high,Transformer fault prediction monitoring
paper-3463,included,physical_asset_maintenance,high,Aeroengine rotor balancing fault diagnosis
paper-3464,included,physical_asset_maintenance,high,Slew bearing RUL prognosis
paper-3465,included,physical_asset_maintenance,high,Industrial equipment predictive maintenance
paper-3466,included,physical_asset_maintenance,high,Solder joint corrosion life prediction
paper-3467,included,physical_asset_maintenance,high,Marine diesel lubrication condition monitoring
paper-3468,included,physical_asset_maintenance,high,Wind turbine blade defect PdM
paper-3469,included,physical_asset_maintenance,high,Aeroengine RUL prediction
paper-3470,included,physical_asset_maintenance,medium,Legal framework for vehicle predictive maintenance
paper-3471,included,physical_asset_maintenance,high,NDT safety assessment of cement poles
paper-3472,included,physical_asset_maintenance,high,Industrial system predictive maintenance
paper-3473,included,physical_asset_maintenance,high,MMC capacitor aging condition monitoring
paper-3474,excluded,clinical_human_outcome,high,Brain tumor detection in MRI
paper-3475,included,physical_asset_maintenance,high,Pump cavitation damage health monitoring
paper-3476,included,physical_asset_maintenance,high,Elevator vibration health diagnosis
paper-3477,included,physical_asset_maintenance,high,Fuel cell degradation RUL prediction
paper-3478,included,physical_asset_maintenance,high,Aircraft rotor fault predictive maintenance
paper-3479,excluded,generic_nonmaintenance_ai_control,medium,Additive manufacturing quality assurance only
paper-3480,included,physical_asset_maintenance,high,Optical fiber network fault detection
paper-3481,included,physical_asset_maintenance,high,Aircraft maintenance resource scheduling
paper-3482,included,physical_asset_maintenance,high,Micro-crack NDT for RUL
paper-3483,included,physical_asset_maintenance,high,Wind turbine fault classification
paper-3484,included,physical_asset_maintenance,high,Industrial equipment predictive maintenance
paper-3485,included,physical_asset_maintenance,medium,Displacement sensing for condition monitoring
paper-3486,excluded,software_it_cyber,high,Cloud task failure prediction
paper-3487,included,uncertain_but_included,medium,Time-series sampling for condition monitoring
paper-3488,included,physical_asset_maintenance,high,EV battery RUL predictive maintenance
paper-3489,excluded,software_it_cyber,high,Software defect prediction
paper-3490,included,physical_asset_maintenance,high,Industrial robot vibration diagnostics
paper-3491,included,physical_asset_maintenance,high,Bearing fault diagnosis
paper-3492,included,physical_asset_maintenance,high,Actuator reliability prognostics for maintenance
paper-3493,excluded,environment_natural_system,high,Urban land-use efficiency assessment
paper-3494,included,physical_asset_maintenance,high,Ball bearing RUL prediction
paper-3495,excluded,other_nonmaintenance,high,Material damage modeling only
paper-3496,excluded,generic_nonmaintenance_ai_control,medium,Power quality optimization not maintenance
paper-3497,excluded,generic_nonmaintenance_ai_control,medium,Machining product quality monitoring only
paper-3498,included,physical_asset_maintenance,high,Industrial robot predictive maintenance
paper-3499,included,physical_asset_maintenance,high,Industrial IoT predictive maintenance optimization
paper-3500,included,physical_asset_maintenance,high,PdM fault diagnosis algorithm selection
paper-3501,included,physical_asset_maintenance,high,Milling tool condition monitoring
paper-3502,excluded,generic_nonmaintenance_ai_control,medium,Wind energy performance optimization only
paper-3503,included,physical_asset_maintenance,high,Gas turbine simulator supports condition monitoring
paper-3504,excluded,software_it_cyber,high,Cloud service fault forecasting
paper-3505,included,physical_asset_maintenance,high,Water pump bearing fault diagnosis
paper-3506,excluded,generic_nonmaintenance_ai_control,medium,CNC digital process twin no maintenance
paper-3507,excluded,other_nonmaintenance,high,Traffic control in maintenance work zone
paper-3508,excluded,biology_biotech_non_equipment,high,Bioleaching process optimization only
paper-3509,excluded,business_social_finance,high,Cold supply chain waste optimization
paper-3510,included,physical_asset_maintenance,high,Lithium battery SOC and degradation monitoring
paper-3511,excluded,generic_nonmaintenance_ai_control,medium,PV data repository performance monitoring
paper-3512,included,physical_asset_maintenance,high,Wind turbine blade defect vibration analysis
paper-3513,included,physical_asset_maintenance,high,Wind turbine bearing fault detection
paper-3514,excluded,other_nonmaintenance,high,Porous material constitutive modeling
paper-3515,excluded,generic_nonmaintenance_ai_control,medium,Residential power quality metering only
paper-3516,included,physical_asset_maintenance,high,Power equipment anomaly detection
paper-3517,included,uncertain_but_included,medium,Smart grid component failure prediction
paper-3518,included,physical_asset_maintenance,high,Station power supply failure prediction
paper-3519,included,physical_asset_maintenance,high,Offshore wind turbine anomaly detection
paper-3520,included,physical_asset_maintenance,high,Production line fault self-healing
paper-3521,excluded,other_nonmaintenance,high,Fusion amplifier hardware development only
paper-3522,included,physical_asset_maintenance,high,Wind turbine fleet PdM model scaling
paper-3523,excluded,business_social_finance,high,Warehouse inventory optimization
paper-3524,included,physical_asset_maintenance,high,Rotating machinery bearing fault classification
paper-3525,excluded,environment_natural_system,high,Coral reef condition monitoring
paper-3526,included,physical_asset_maintenance,high,Hospital equipment maintenance workload optimization
paper-3527,included,physical_asset_maintenance,high,Pavement condition assessment
paper-3528,included,physical_asset_maintenance,high,Helicopter gearbox condition monitoring
paper-3529,included,physical_asset_maintenance,high,Francis turbine condition monitoring prognosis
paper-3530,excluded,generic_nonmaintenance_ai_control,high,AI recognition model failure prediction
paper-3531,excluded,generic_nonmaintenance_ai_control,medium,Beam dynamics surrogate for simulation
paper-3532,included,physical_asset_maintenance,medium,IoT supports auto component maintenance
paper-3533,included,physical_asset_maintenance,high,Industrial fan condition monitoring
paper-3534,included,physical_asset_maintenance,high,HVDC cooling capacity predictive maintenance
paper-3535,included,physical_asset_maintenance,high,Health index monitoring for manufacturing system
paper-3536,included,physical_asset_maintenance,high,VFD clogging anomaly detection
paper-3537,included,physical_asset_maintenance,high,Industrial machine sound anomaly detection
paper-3538,included,physical_asset_maintenance,medium,Manufacturing digital twin predictive maintenance
paper-3539,included,physical_asset_maintenance,high,Transformer partial discharge condition monitoring
paper-3540,included,physical_asset_maintenance,high,Vehicle service cost maintenance prediction
paper-3541,included,physical_asset_maintenance,medium,Grid parameter monitoring for predictive maintenance
paper-3542,included,physical_asset_maintenance,high,Solar panel dust preventive maintenance
paper-3543,included,physical_asset_maintenance,high,PV solar anomaly detection maintenance alerts
paper-3544,included,physical_asset_maintenance,high,Distribution grid prescriptive maintenance
paper-3545,included,physical_asset_maintenance,high,Motor bearing fault diagnosis
paper-3546,included,physical_asset_maintenance,medium,Sensor network supports power equipment monitoring
paper-3547,included,physical_asset_maintenance,high,Drilling tool wear condition monitoring
paper-3548,included,physical_asset_maintenance,high,Motor signal anomaly detection for PdM
paper-3549,excluded,generic_nonmaintenance_ai_control,medium,HVDC environmental field modeling only
paper-3550,excluded,clinical_human_outcome,high,Post-hepatectomy liver failure prediction
paper-3551,included,physical_asset_maintenance,high,Rotating machine condition monitoring
paper-3552,included,physical_asset_maintenance,high,Bearing health indicator and RUL
paper-3553,included,physical_asset_maintenance,high,Transmission network outage fault prediction
paper-3554,included,physical_asset_maintenance,high,Inspection maintenance modeling for reliability
paper-3555,included,physical_asset_maintenance,high,IGBT junction temperature condition monitoring
paper-3556,included,physical_asset_maintenance,high,Chip reliability failure prediction monitoring
paper-3557,included,physical_asset_maintenance,high,PV module UAV defect inspection
paper-3558,included,physical_asset_maintenance,high,Solar power plant fault diagnosis
paper-3559,included,physical_asset_maintenance,high,Bearing fault diagnosis for edge devices
paper-3560,included,physical_asset_maintenance,medium,Electromechanical condition monitoring sensors
paper-3561,included,physical_asset_maintenance,high,Fuel cell stack in situ diagnostics
paper-3562,excluded,business_social_finance,high,Bankruptcy prediction models
paper-3563,excluded,business_social_finance,medium,Engineering project decision support only
paper-3564,excluded,software_it_cyber,high,IIoT intrusion detection
paper-3565,included,physical_asset_maintenance,high,Railway track buckling predictive maintenance
paper-3566,excluded,generic_nonmaintenance_ai_control,medium,Remote control of machine only
paper-3567,included,physical_asset_maintenance,high,Cutting tool wear diagnostics
paper-3568,excluded,clinical_human_outcome,high,Stroke nursing patient monitoring
paper-3569,included,physical_asset_maintenance,high,Industrial drive partial discharge monitoring
paper-3570,included,physical_asset_maintenance,high,Rail surface damage maintenance modeling
paper-3571,included,physical_asset_maintenance,high,Railway maintenance scheduling
paper-3572,included,physical_asset_maintenance,high,Aged insulator degradation assessment
paper-3573,included,physical_asset_maintenance,high,Gear drive degradation prediction
paper-3574,included,physical_asset_maintenance,high,Structural health monitoring data assessment
paper-3575,included,physical_asset_maintenance,high,Reactor damage health monitoring
paper-3576,included,physical_asset_maintenance,high,Electric motor predictive diagnostics
paper-3577,included,physical_asset_maintenance,high,Power equipment defect condition assessment
paper-3578,included,physical_asset_maintenance,high,Industrial process fault classification
paper-3579,included,physical_asset_maintenance,high,Hydro-turbine cracked blade detection
paper-3580,excluded,clinical_human_outcome,high,Fetal health risk classification
paper-3581,excluded,clinical_human_outcome,high,Parkinson tremor patient monitoring
paper-3582,included,physical_asset_maintenance,high,Robotics battery monitoring diagnostics
paper-3583,included,physical_asset_maintenance,high,Railway condition monitoring data sharing
paper-3584,included,physical_asset_maintenance,high,Machine and plant maintenance trends
paper-3585,included,uncertain_but_included,medium,Sensor degradation calibration supports reliability
paper-3586,included,physical_asset_maintenance,high,UAS subsystem fault prediction
paper-3587,included,physical_asset_maintenance,high,Rail transmission axle fault diagnosis
paper-3588,included,physical_asset_maintenance,high,BTS battery remaining usable time
paper-3589,included,uncertain_but_included,medium,Broad IoT review includes predictive maintenance
paper-3590,included,physical_asset_maintenance,high,Electric machine thermal condition monitoring
paper-3591,excluded,business_social_finance,high,Managerial AI adoption outcomes
paper-3592,included,physical_asset_maintenance,high,Robot power module lifetime estimation
paper-3593,included,physical_asset_maintenance,medium,CNC positioning error diagnosis
paper-3594,included,physical_asset_maintenance,high,Envelope analysis for bearing diagnostics
paper-3595,included,physical_asset_maintenance,high,Wind turbine monitoring for maintenance
paper-3596,included,physical_asset_maintenance,high,Digital twin process monitoring and maintenance
paper-3597,included,physical_asset_maintenance,high,Marine engine condition monitoring
paper-3598,included,physical_asset_maintenance,high,Shipping container damage inspection
paper-3599,included,physical_asset_maintenance,medium,Load forecasting supports maintenance scheduling
paper-3600,excluded,generic_nonmaintenance_ai_control,medium,TBM cutter force operational monitoring only
