id,decision,reason_category,confidence,notes
paper-1446,included,physical_asset_maintenance,high,pump health monitoring
paper-1447,included,uncertain_but_included,medium,nuclear chopper equipment monitoring
paper-1448,included,physical_asset_maintenance,medium,condition monitoring sensor network
paper-1449,included,physical_asset_maintenance,high,rotating machinery fault identification
paper-1450,included,physical_asset_maintenance,high,refinery compressor maintenance strategy
paper-1451,excluded,business_social_finance,high,supply chain management capabilities
paper-1452,included,physical_asset_maintenance,high,wind turbine gearbox failure
paper-1453,included,physical_asset_maintenance,high,systemic predictive maintenance
paper-1454,included,physical_asset_maintenance,high,pipeline defect inspection
paper-1455,included,physical_asset_maintenance,high,bearing RUL prediction
paper-1456,included,physical_asset_maintenance,high,railway relay fault diagnosis
paper-1457,included,physical_asset_maintenance,high,railway defect inspection
paper-1458,included,uncertain_but_included,medium,IIoT maintenance framework
paper-1459,included,physical_asset_maintenance,high,electric motor condition monitoring
paper-1460,included,physical_asset_maintenance,medium,tribosystem wear prediction
paper-1461,included,physical_asset_maintenance,high,motor health anomaly detection
paper-1462,included,physical_asset_maintenance,high,bridge inspection information extraction
paper-1463,included,physical_asset_maintenance,high,bearing fault predictive maintenance
paper-1464,included,physical_asset_maintenance,high,transformer winding fault diagnosis
paper-1465,included,physical_asset_maintenance,high,varistor remaining life prediction
paper-1466,included,physical_asset_maintenance,high,gearbox fault severity diagnosis
paper-1467,included,physical_asset_maintenance,medium,switchgear reliability analysis
paper-1468,included,physical_asset_maintenance,high,motor bearing failure simulation
paper-1469,included,physical_asset_maintenance,high,boiler predictive maintenance
paper-1470,included,physical_asset_maintenance,high,drilling machine fault detection
paper-1471,included,physical_asset_maintenance,high,hydraulic system condition monitoring
paper-1472,excluded,environment_natural_system,high,agricultural field extraction
paper-1473,included,physical_asset_maintenance,high,spindle bearing fault diagnosis
paper-1474,included,uncertain_but_included,medium,smart factory anomaly detection
paper-1475,included,physical_asset_maintenance,high,battery RUL prediction
paper-1476,included,physical_asset_maintenance,high,bearing RUL prediction
paper-1477,excluded,clinical_human_outcome,high,patient ICU outcome prediction
paper-1478,included,physical_asset_maintenance,medium,ozone sensor reliability aging
paper-1479,included,physical_asset_maintenance,medium,composite defect inspection
paper-1480,included,physical_asset_maintenance,high,ship engine failure modeling
paper-1481,included,physical_asset_maintenance,high,wind turbine bearing monitoring
paper-1482,included,uncertain_but_included,medium,construction maintenance ML framework
paper-1483,included,physical_asset_maintenance,high,circuit breaker fault diagnosis
paper-1484,included,physical_asset_maintenance,high,tunnel fan motor monitoring
paper-1485,included,physical_asset_maintenance,high,transformer health lifespan prediction
paper-1486,included,physical_asset_maintenance,high,equipment prescriptive maintenance
paper-1487,excluded,clinical_human_outcome,high,wearable patient monitoring
paper-1488,included,physical_asset_maintenance,high,tool condition monitoring dataset
paper-1489,included,physical_asset_maintenance,high,automotive bearing fault prediction
paper-1490,included,physical_asset_maintenance,high,printing equipment predictive maintenance
paper-1491,included,physical_asset_maintenance,high,high voltage equipment monitoring
paper-1492,excluded,clinical_human_outcome,high,ICU extubation failure prediction
paper-1493,included,physical_asset_maintenance,high,compressor fault monitoring
paper-1494,included,physical_asset_maintenance,high,power line monitoring support
paper-1495,included,physical_asset_maintenance,high,smart farm equipment PHM
paper-1496,included,physical_asset_maintenance,high,UAV propeller damage diagnosis
paper-1497,included,physical_asset_maintenance,high,conveyor belt condition monitoring
paper-1498,included,physical_asset_maintenance,high,nuclear cable degradation monitoring
paper-1499,included,physical_asset_maintenance,high,stator insulation useful life
paper-1500,included,physical_asset_maintenance,high,bearing fault detection
paper-1501,excluded,software_it_cyber,high,software reliability prediction
paper-1502,included,physical_asset_maintenance,medium,pumping unit condition diagnosis
paper-1503,excluded,other_nonmaintenance,medium,street condition radar concept
paper-1504,excluded,clinical_human_outcome,high,bladder volume patient monitoring
paper-1505,included,physical_asset_maintenance,high,converter fault monitoring
paper-1506,included,physical_asset_maintenance,medium,bridge lifecycle replacement planning
paper-1507,excluded,business_social_finance,medium,property service optimization
paper-1508,excluded,software_it_cyber,high,wireless network routing security
paper-1509,excluded,other_nonmaintenance,medium,material fracture mechanics only
paper-1510,included,physical_asset_maintenance,high,inverter capacitor condition monitoring
paper-1511,included,physical_asset_maintenance,high,hydraulic system fault diagnosis
paper-1512,included,physical_asset_maintenance,high,PV panel fault identification
paper-1513,excluded,generic_nonmaintenance_ai_control,high,greenhouse climate optimization
paper-1514,excluded,other_nonmaintenance,high,cultural heritage documentation
paper-1515,included,physical_asset_maintenance,high,energy network failure mitigation
paper-1516,included,physical_asset_maintenance,high,railway infrastructure health monitoring
paper-1517,included,physical_asset_maintenance,high,bearing fault diagnosis
paper-1518,included,physical_asset_maintenance,high,aeroengine RUL prediction
paper-1519,included,physical_asset_maintenance,high,tool condition monitoring
paper-1520,excluded,clinical_human_outcome,high,lung cancer radiomics
paper-1521,included,physical_asset_maintenance,medium,IoT device failure risk
paper-1522,included,physical_asset_maintenance,high,ship bearing degradation diagnostics
paper-1523,included,physical_asset_maintenance,high,transformer failure forecasting
paper-1524,included,physical_asset_maintenance,high,SAG mill predictive maintenance
paper-1525,included,physical_asset_maintenance,high,battery digital twin maintenance
paper-1526,excluded,generic_nonmaintenance_ai_control,high,generic classification algorithm
paper-1527,included,physical_asset_maintenance,high,pantograph maintenance reduction
paper-1528,included,physical_asset_maintenance,high,milling insert wear monitoring
paper-1529,included,physical_asset_maintenance,high,tool condition monitoring
paper-1530,excluded,generic_nonmaintenance_ai_control,high,transport operations economics
paper-1531,included,physical_asset_maintenance,high,tool wear monitoring
paper-1532,included,physical_asset_maintenance,high,mechanical equipment predictive maintenance
paper-1533,included,physical_asset_maintenance,high,current transformer path testing
paper-1534,included,physical_asset_maintenance,high,battery SOH RUL prediction
paper-1535,included,physical_asset_maintenance,high,battery health monitoring
paper-1536,included,uncertain_but_included,medium,steering wear reliability model
paper-1537,excluded,business_social_finance,high,business failure prediction
paper-1538,included,physical_asset_maintenance,high,insulator aging assessment
paper-1539,included,physical_asset_maintenance,medium,heat exchanger coating degradation
paper-1540,included,physical_asset_maintenance,high,power grid condition monitoring
paper-1541,included,physical_asset_maintenance,high,mechatronic system health indicators
paper-1542,included,physical_asset_maintenance,high,aircraft engine CBM
paper-1543,excluded,software_it_cyber,medium,MLOps platform architecture
paper-1544,included,physical_asset_maintenance,high,power line failure prediction
paper-1545,excluded,other_nonmaintenance,high,oil painting conservation monitoring
paper-1546,excluded,other_nonmaintenance,high,particle beam monitoring instrument
paper-1547,included,physical_asset_maintenance,high,induction machine fault detection
paper-1548,included,physical_asset_maintenance,high,railway axle crack detection
paper-1549,included,uncertain_but_included,medium,vehicle wear monitoring system
paper-1550,included,physical_asset_maintenance,high,pipeline blockage detection
paper-1551,included,physical_asset_maintenance,high,wind turbine fault prognosis
paper-1552,excluded,generic_nonmaintenance_ai_control,high,construction data environment platform
paper-1553,included,physical_asset_maintenance,medium,thermal barrier coating degradation
paper-1554,included,physical_asset_maintenance,high,power cable health prediction
paper-1555,included,physical_asset_maintenance,high,piping fatigue failure analysis
paper-1556,included,physical_asset_maintenance,high,battery life prediction
paper-1557,included,physical_asset_maintenance,medium,concrete slab failure prediction
paper-1558,included,physical_asset_maintenance,high,wind turbine bearing damage detection
paper-1559,included,physical_asset_maintenance,high,bearing condition monitoring
paper-1560,included,physical_asset_maintenance,high,pavement condition monitoring
paper-1561,excluded,software_it_cyber,high,network routing optimization
paper-1562,excluded,generic_nonmaintenance_ai_control,medium,generic digital twin development
paper-1563,included,physical_asset_maintenance,high,railway turnout condition monitoring
paper-1564,included,physical_asset_maintenance,high,pavement predictive maintenance
paper-1565,included,physical_asset_maintenance,high,electronic component RUL prediction
paper-1566,excluded,generic_nonmaintenance_ai_control,high,energy harvester design only
paper-1567,included,physical_asset_maintenance,high,naval vessel RUL maintenance
paper-1568,excluded,other_nonmaintenance,medium,porous metal plasticity modeling
paper-1569,included,physical_asset_maintenance,high,manufacturing digital twin maintenance
paper-1570,included,physical_asset_maintenance,high,railway track predictive maintenance
paper-1571,included,physical_asset_maintenance,high,water pipeline defect assessment
paper-1572,included,physical_asset_maintenance,high,motor bearing predictive maintenance
paper-1573,included,physical_asset_maintenance,medium,building automation anomaly detection
paper-1574,included,physical_asset_maintenance,high,solar panel predictive maintenance
paper-1575,included,physical_asset_maintenance,high,milling tool wear prediction
paper-1576,included,physical_asset_maintenance,high,HV bushing degradation assessment
paper-1577,excluded,generic_nonmaintenance_ai_control,medium,wind turbine state estimation
paper-1578,excluded,environment_natural_system,high,coastal environmental monitoring
paper-1579,included,uncertain_but_included,medium,renewable systems maintenance overview
paper-1580,included,physical_asset_maintenance,medium,battery storage life management
paper-1581,excluded,software_it_cyber,high,cluster memory page faults
paper-1582,included,physical_asset_maintenance,high,electric motor fault diagnosis
paper-1583,included,physical_asset_maintenance,high,railway wheelset defect prediction
paper-1584,included,physical_asset_maintenance,high,bearing fault detection
paper-1585,included,physical_asset_maintenance,high,concrete durability monitoring
paper-1586,included,physical_asset_maintenance,high,machine overstrain predictive maintenance
paper-1587,included,physical_asset_maintenance,high,biomedical equipment predictive maintenance
paper-1588,included,physical_asset_maintenance,high,rail track life prediction
paper-1589,included,physical_asset_maintenance,high,rotating machinery CBM
paper-1590,included,physical_asset_maintenance,high,power transformer predictive maintenance
paper-1591,included,physical_asset_maintenance,high,battery storage SOH modeling
paper-1592,included,physical_asset_maintenance,high,EV battery health monitoring
paper-1593,excluded,generic_nonmaintenance_ai_control,medium,tunneling settlement prediction
paper-1594,included,physical_asset_maintenance,high,rotor condition monitoring
paper-1595,included,physical_asset_maintenance,high,actuator lifespan prediction
paper-1596,included,physical_asset_maintenance,medium,heritage building proactive maintenance
paper-1597,excluded,clinical_human_outcome,high,TAVR clinical failure prediction
paper-1598,included,physical_asset_maintenance,high,electrical panel predictive maintenance
paper-1599,included,physical_asset_maintenance,medium,engineering reliability overview
paper-1600,excluded,generic_nonmaintenance_ai_control,high,quality process monitoring only
