id,decision,reason_category,confidence,notes
paper-3031,included,physical_asset_maintenance,high,Transformer insulation health and RUL
paper-3032,included,physical_asset_maintenance,high,Machine rotor fault analysis
paper-3033,included,physical_asset_maintenance,high,Screw press monitoring and wear
paper-3034,included,physical_asset_maintenance,high,Conveyor gearbox condition monitoring
paper-3035,included,physical_asset_maintenance,high,Synchronous motor fault diagnostics
paper-3036,included,physical_asset_maintenance,high,Power grid fault prediction
paper-3037,included,physical_asset_maintenance,high,Steam trap predictive diagnostics
paper-3038,included,physical_asset_maintenance,high,Transmission line fault risk
paper-3039,included,physical_asset_maintenance,high,Synchronous condenser fault prediction
paper-3040,included,physical_asset_maintenance,high,Machine fault prediction in scheduling
paper-3041,included,physical_asset_maintenance,high,Health-aware control for maintenance
paper-3042,included,physical_asset_maintenance,high,Oil and gas equipment RUL
paper-3043,included,physical_asset_maintenance,high,Turbomachinery cavitation diagnosis
paper-3044,included,physical_asset_maintenance,high,Tool wear prediction for machining
paper-3045,included,physical_asset_maintenance,medium,Rail squeal condition monitoring
paper-3046,included,physical_asset_maintenance,high,Bearing diagnosis and prognosis
paper-3047,excluded,generic_nonmaintenance_ai_control,high,Train network traffic scheduling only
paper-3048,excluded,generic_nonmaintenance_ai_control,high,Traffic flow prediction only
paper-3049,included,physical_asset_maintenance,high,Gearbox tooth damage monitoring
paper-3050,included,physical_asset_maintenance,high,Offshore wind cable monitoring
paper-3051,included,physical_asset_maintenance,high,Bearing RUL prediction
paper-3052,included,physical_asset_maintenance,high,Battery RUL prediction
paper-3053,included,physical_asset_maintenance,high,UAV inspection for plant maintenance
paper-3054,included,physical_asset_maintenance,high,Bridge SHM and predictive maintenance
paper-3055,included,physical_asset_maintenance,high,Industrial camera predictive maintenance
paper-3056,included,physical_asset_maintenance,high,Packaging machine predictive maintenance
paper-3057,excluded,business_social_finance,high,SME technology adoption study
paper-3058,included,physical_asset_maintenance,high,Combine harvester fault prediction
paper-3059,included,physical_asset_maintenance,high,Gear pitting fault diagnosis
paper-3060,included,physical_asset_maintenance,high,IoT device battery SOH prediction
paper-3061,included,physical_asset_maintenance,high,Injection molding machine PdM optimization
paper-3062,included,physical_asset_maintenance,high,Hydraulic system predictive maintenance
paper-3063,included,physical_asset_maintenance,medium,Oil refinery maintenance sensing infrastructure
paper-3064,included,physical_asset_maintenance,high,Robotic arm predictive maintenance
paper-3065,excluded,generic_nonmaintenance_ai_control,medium,Manufacturing process quality monitoring
paper-3066,included,physical_asset_maintenance,high,Submersible pump failure prediction
paper-3067,included,physical_asset_maintenance,high,Machine maintenance prediction model
paper-3068,included,physical_asset_maintenance,high,Tool condition monitoring for welding
paper-3069,included,physical_asset_maintenance,high,Engine RUL prediction
paper-3070,included,physical_asset_maintenance,high,Infrastructure maintenance and corrosion models
paper-3071,included,physical_asset_maintenance,high,Robot motor drive fault detection
paper-3072,included,physical_asset_maintenance,high,EV motor digital twin monitoring
paper-3073,included,physical_asset_maintenance,high,Rolling bearing PHM anomaly detection
paper-3074,included,physical_asset_maintenance,high,BESS RUL extension control
paper-3075,included,physical_asset_maintenance,high,Bearing fault diagnosis
paper-3076,included,physical_asset_maintenance,high,Lithium battery RUL prediction
paper-3077,included,physical_asset_maintenance,high,Battery degradation and EOL prediction
paper-3078,included,physical_asset_maintenance,high,Industrial vibration anomaly detection
paper-3079,included,physical_asset_maintenance,high,CNC machine tool RUL prediction
paper-3080,included,uncertain_but_included,medium,Robotic welding monitoring plausibly PdM
paper-3081,included,physical_asset_maintenance,high,Electric vehicle failure mode prediction
paper-3082,included,physical_asset_maintenance,medium,Generic system degradation prognostics
paper-3083,included,physical_asset_maintenance,high,Mobile robot wear-aware planning
paper-3084,included,physical_asset_maintenance,high,Battery SOH state estimation
paper-3085,included,physical_asset_maintenance,high,Industrial system RUL prediction
paper-3086,included,physical_asset_maintenance,high,Subsea pipeline corrosion RUL
paper-3087,excluded,other_nonmaintenance,high,Composite material failure modeling only
paper-3088,included,physical_asset_maintenance,high,Lithium battery RUL modeling
paper-3089,included,physical_asset_maintenance,high,Smart maintenance architecture for manufacturing
paper-3090,included,physical_asset_maintenance,high,Maintenance-aware manufacturing scheduling
paper-3091,excluded,generic_nonmaintenance_ai_control,medium,Production cycle anomaly platform
paper-3092,included,physical_asset_maintenance,high,Robotic arm predictive maintenance
paper-3093,included,physical_asset_maintenance,high,Thyristor RUL for converter valve
paper-3094,included,physical_asset_maintenance,high,Rotating machinery fault diagnosis
paper-3095,included,physical_asset_maintenance,high,Industrial equipment fault prediction
paper-3096,included,physical_asset_maintenance,high,PHM model for diagnosis and maintenance
paper-3097,included,physical_asset_maintenance,high,PdM with spare part inventory
paper-3098,included,physical_asset_maintenance,high,Industrial equipment predictive maintenance
paper-3099,included,physical_asset_maintenance,high,Vehicle predictive maintenance
paper-3100,included,physical_asset_maintenance,high,Industrial PHM failure recognition and RUL
paper-3101,excluded,business_social_finance,high,Company failure prediction
paper-3102,excluded,biology_biotech_non_equipment,high,Animal welfare monitoring
paper-3103,included,physical_asset_maintenance,high,Thermal power plant predictive maintenance
paper-3104,included,physical_asset_maintenance,high,Hydraulic turbine RUL prediction
paper-3105,included,physical_asset_maintenance,high,Railway track maintenance RUL
paper-3106,included,physical_asset_maintenance,high,Charging station fault prediction
paper-3107,included,physical_asset_maintenance,high,Wind generator condition monitoring
paper-3108,included,physical_asset_maintenance,medium,PMSM parameter estimation for monitoring
paper-3109,included,physical_asset_maintenance,high,Smart manufacturing PdM framework
paper-3110,included,physical_asset_maintenance,high,Charging pile fault prediction
paper-3111,excluded,other_nonmaintenance,high,Bibliometric topic modeling only
paper-3112,included,physical_asset_maintenance,high,Wind turbine sensor fault detection
paper-3113,included,physical_asset_maintenance,high,Rolling bearing RUL prediction
paper-3114,included,physical_asset_maintenance,high,Planetary gearbox condition monitoring
paper-3115,included,physical_asset_maintenance,high,Port asset predictive maintenance
paper-3116,excluded,acronym_collision,high,CBM means circular business model
paper-3117,included,physical_asset_maintenance,high,Wind turbine PdM decision support
paper-3118,included,physical_asset_maintenance,high,XAI evaluation for predictive maintenance
paper-3119,excluded,generic_nonmaintenance_ai_control,high,Generic cloud IoT VR framework
paper-3120,included,physical_asset_maintenance,high,Wind turbine gearbox monitoring
paper-3121,excluded,generic_nonmaintenance_ai_control,medium,Oil image classification no asset maintenance
paper-3122,included,physical_asset_maintenance,high,Diesel injection system predictive maintenance
paper-3123,included,physical_asset_maintenance,high,Railroad inspection predictive maintenance
paper-3124,included,physical_asset_maintenance,medium,SHM regression methodology
paper-3125,included,physical_asset_maintenance,high,Battery degradation-aware energy management
paper-3126,included,physical_asset_maintenance,high,Transformer partial discharge monitoring
paper-3127,included,physical_asset_maintenance,medium,I&C equipment reliability monitoring
paper-3128,excluded,software_it_cyber,high,Cloud job failure prediction
paper-3129,included,physical_asset_maintenance,high,UAV fault diagnosis
paper-3130,included,physical_asset_maintenance,high,Tool wear measurement system
paper-3131,included,physical_asset_maintenance,high,Building maintenance data classification
paper-3132,excluded,software_it_cyber,high,Network link failure prediction
paper-3133,excluded,environment_natural_system,medium,Rock failure geotechnical study
paper-3134,included,physical_asset_maintenance,high,Pipeline inspection data maintenance
paper-3135,included,physical_asset_maintenance,high,CNC cutter fault diagnosis
paper-3136,included,physical_asset_maintenance,high,Power supply fault diagnosis
paper-3137,included,physical_asset_maintenance,high,Turbofan RUL predictive maintenance
paper-3138,included,physical_asset_maintenance,high,Industrial compressor predictive maintenance
paper-3139,included,physical_asset_maintenance,high,Heritage building predictive maintenance
paper-3140,included,physical_asset_maintenance,high,PMSM magnet health management
paper-3141,included,physical_asset_maintenance,high,Manufacturing PdM fault detection
paper-3142,included,physical_asset_maintenance,high,Aircraft engine RUL prediction
paper-3143,included,physical_asset_maintenance,high,Gearbox condition monitoring
paper-3144,included,physical_asset_maintenance,high,Peristaltic pump aging detection
paper-3145,included,physical_asset_maintenance,high,High-impact recorder fault prediction
paper-3146,excluded,environment_natural_system,high,Rangeland vegetation mapping
paper-3147,included,physical_asset_maintenance,high,Industrial equipment FD and RUL
paper-3148,included,physical_asset_maintenance,high,Three-phase motor fault detection
paper-3149,included,physical_asset_maintenance,high,Defense equipment anomaly detection
paper-3150,included,physical_asset_maintenance,high,DC motor bearing failure monitoring
paper-3151,included,physical_asset_maintenance,high,Microgrid inverter predictive maintenance
paper-3152,included,physical_asset_maintenance,high,Milling tool condition monitoring
paper-3153,included,physical_asset_maintenance,high,Wind turbine failure detection
paper-3154,included,physical_asset_maintenance,high,Induction motor predictive maintenance
paper-3155,included,physical_asset_maintenance,high,Battery capacity degradation modeling
paper-3156,included,physical_asset_maintenance,high,Electrical equipment partial discharge monitoring
paper-3157,included,physical_asset_maintenance,high,Grinding wheel wear monitoring
paper-3158,included,physical_asset_maintenance,high,Fuel cell maintenance scheduling
paper-3159,included,physical_asset_maintenance,high,Battery PHM review
paper-3160,excluded,clinical_human_outcome,high,CBM clinical training in adolescents
paper-3161,included,physical_asset_maintenance,medium,Composite material damage prognostics
paper-3162,included,physical_asset_maintenance,high,Fuel cell maintenance policy
paper-3163,excluded,software_it_cyber,high,Software fault prediction
paper-3164,excluded,generic_nonmaintenance_ai_control,medium,Process monitoring no maintenance purpose
paper-3165,included,physical_asset_maintenance,high,Aircraft engine MRO predictive maintenance
paper-3166,included,physical_asset_maintenance,high,Rolling bearing RUL prediction
paper-3167,included,physical_asset_maintenance,high,IIoT predictive maintenance framework
paper-3168,excluded,generic_nonmaintenance_ai_control,medium,Manufacturing process monitoring focus
paper-3169,included,physical_asset_maintenance,medium,Railway track load monitoring
paper-3170,included,physical_asset_maintenance,high,Elevator fault prediction
paper-3171,included,physical_asset_maintenance,high,Industrial equipment predictive maintenance
paper-3172,included,physical_asset_maintenance,high,Multi-component maintenance optimization
paper-3173,included,physical_asset_maintenance,high,Battery RUL prediction
paper-3174,included,physical_asset_maintenance,high,Production equipment condition monitoring
paper-3175,included,physical_asset_maintenance,high,Imperfect predictive maintenance optimization
paper-3176,included,physical_asset_maintenance,high,Engine oil condition monitoring
paper-3177,excluded,other_nonmaintenance,high,Organometallic chemistry study
paper-3178,included,physical_asset_maintenance,high,Photovoltaic panel health monitoring
paper-3179,included,physical_asset_maintenance,high,Battery RUL prediction
paper-3180,included,physical_asset_maintenance,high,Marine diesel CBM and RUL
paper-3181,included,physical_asset_maintenance,high,Offshore wind maintenance failure analysis
paper-3182,included,physical_asset_maintenance,high,Stamping machine fault diagnosis
paper-3183,included,physical_asset_maintenance,high,Train bogie fault datasets
paper-3184,included,physical_asset_maintenance,high,Aircraft engine RUL prediction
paper-3185,included,physical_asset_maintenance,high,Stormwater pipe condition assessment
paper-3186,included,physical_asset_maintenance,high,CNC tool condition monitoring
paper-3187,included,physical_asset_maintenance,high,Rotary machine predictive maintenance
paper-3188,included,physical_asset_maintenance,high,Automotive belt predictive maintenance
paper-3189,included,physical_asset_maintenance,medium,Industrial equipment monitoring and PdM
paper-3190,excluded,software_it_cyber,high,IT ticket incident forecasting
paper-3191,included,physical_asset_maintenance,high,Turbofan RUL predictive maintenance
paper-3192,included,physical_asset_maintenance,high,Motor-driven mechanism fault diagnosis
paper-3193,included,physical_asset_maintenance,high,Lithium battery RUL prediction
paper-3194,included,physical_asset_maintenance,high,Wind turbine blade failure detection
paper-3195,included,physical_asset_maintenance,high,Manufacturing robot time-to-fault prediction
paper-3196,included,physical_asset_maintenance,high,Nuclear component RUL estimation
paper-3197,included,physical_asset_maintenance,high,Urban infrastructure equipment failure warning
paper-3198,included,physical_asset_maintenance,high,Transformer health and CBM
paper-3199,included,physical_asset_maintenance,medium,Railway embankment failure prediction
paper-3200,excluded,acronym_collision,high,PDM means parametric dynamic model
